"closed","widespread","open"
0.38682935721453,0.278987821929444,0.334182820856026
0.459347572575953,0.245846949529688,0.294805477894358
0.434374861881317,0.261347047176264,0.304278090942418
0.455263396882937,0.253337488843159,0.291399114273903
0.421102745770635,0.242229134466031,0.336668119763334
0.400295969328147,0.244231225841166,0.355472804830687
0.385821413386067,0.210817663005751,0.403360923608182
0.402668615480022,0.212992582018392,0.384338802501586
0.404268464882646,0.213525770800934,0.38220576431642
0.471188223902272,0.235735633245084,0.293076142852644
0.451468468550821,0.236627260666936,0.311904270782243
0.490231955385913,0.244759852696024,0.265008191918063
0.448376034060406,0.234233486876952,0.317390479062641
0.338763392562956,0.184720288207464,0.476516319229579
0.204769807086432,0.10573223774867,0.689497955164898
0.204394782801765,0.105153298297492,0.690451918900743
0.203172452624144,0.112916158713996,0.683911388661859
0.202701164544913,0.108181059662362,0.689117775792725
0.203598250791533,0.128608220494183,0.667793528714284
0.196889173795985,0.131420769424476,0.671690056779538
0.0585166825945342,0.0887010037903903,0.852782313615075
0.202331408846519,0.125020633869196,0.672647957284285
0.299304342688635,0.167741663248485,0.53295399406288
0.348448525585199,0.186812443451086,0.464739030963715
0.304271590221187,0.17146902925365,0.524259380525164
0.288549019319626,0.16706182400991,0.544389156670463
0.298641640627971,0.177087479750716,0.524270879621312
0.377516004612606,0.234241998900216,0.388241996487178
0.425017622512939,0.260722429883096,0.314259947603965
0.345023809118134,0.276738650001705,0.378237540880162
0.287062783762543,0.168046691583954,0.544890524653503
0.177056448183307,0.165784742941628,0.657158808875065
0.0132805620443771,0.0465258804659559,0.940193557489667
0.263688750998391,0.161350445585857,0.574960803415751
0.250003438061012,0.163000195516983,0.586996366422005
0.246920859096935,0.234864829247392,0.518214311655674
0.474802321062309,0.244349525080702,0.280848153856989
0.483788739402287,0.247734055881155,0.268477204716558
0.537223384628034,0.257979794060321,0.204796821311645
0.571560307061326,0.277553851788595,0.150885841150078
0.566097082999556,0.284228211886926,0.149674705113518
0.519606488933675,0.289287144611194,0.19110636645513
0.496297125765286,0.288473613461941,0.215229260772772
0.638746698236963,0.311958340716057,0.0492949610469804
0.655017364998588,0.285738965152119,0.0592436698492927
0.700552140288485,0.279738510216186,0.0197093494953293
0.999971240007945,2.8759899246553e-05,9.28086413867679e-11
0.629071630293619,0.251763200771428,0.119165168934953
0.632371017881837,0.209489717220389,0.158139264897773
0.474281685499804,0.245251087583772,0.280467226916424
0.43470108830333,0.232789519710025,0.332509391986645
0.347166792964178,0.204915679725656,0.447917527310166
0.381080911402453,0.223229317015308,0.395689771582239
0.38085089579167,0.222146898793703,0.397002205414627
0.460068908759197,0.23961014575672,0.300320945484083
0.312278607541668,0.301698676707955,0.386022715750376
0.490457793670149,0.246402355786803,0.263139850543048
0.510346784451884,0.259809765640348,0.229843449907769
0.47670516454187,0.268142222999558,0.255152612458572
0.526248287106226,0.275709292728808,0.198042420164967
0.566188375244957,0.264852299090816,0.168959325664227
0.545821489558987,0.261468746877812,0.192709763563201
0.588179060007176,0.250680252947184,0.16114068704564
0.831265962225892,0.162771670995241,0.00596236677886688
0.628352138618735,0.193127373659592,0.178520487721673
0.393176479772488,0.219346666156822,0.38747685407069
0.391708227419462,0.216275243751984,0.392016528828554
0.468715343676502,0.234256307971596,0.297028348351903
0.442142453490307,0.230683348614248,0.327174197895445
0.450384059544221,0.224283418704948,0.32533252175083
0.387501892132409,0.208081325001002,0.404416782866589
0.387405061088832,0.208427660260191,0.404167278650977
