"lnLik","k","AIC","dAIC","AICwt"
-867.073559149662,5,1742.14711829932,49.1946496985915,9.9463575648633e-12
-852.741362262791,8,1719.48272452558,26.5302559248487,8.3018454392557e-07
-840.366613880474,10,1698.73322776095,5.78075916021612,0.0265993250793056
-831.476234300366,16,1692.95246860073,0,0.478791596622175
-839.208842411583,14,1704.41768482317,11.4652162224343,0.0015506238152211
-840.465726978572,10,1698.93145395714,5.97898535641116,0.0240894201072726
-853.345643493047,7,1718.69128698609,25.7388183853625,1.23319888011483e-06
-861.171374558587,10,1740.34274911717,47.3902805164412,2.45175944675036e-11
-838.644305377047,12,1699.28861075409,6.33614215336206,0.0201497996604603
-829.348549694738,20,1696.69709938948,3.74463078874442,0.0736224516083381
-836.065259515977,16,1702.13051903195,9.17805043122098,0.00486584410872073
-836.674595456308,14,1699.34919091262,6.39672231188342,0.0195486116130388
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-840.936703870962,10,1699.87340774192,6.92093914119096,0.015041241355039
-866.972138511651,7,1745.9442770233,52.9918084225703,1.48977789975053e-12
-861.887064955355,10,1741.77412991071,48.8216613099771,1.19855361811857e-11
-839.250703935786,12,1700.50140787157,7.54893927084004,0.010987912304708
-830.768321668475,20,1699.53664333695,6.58417473621762,0.0177996368340166
-837.97026875093,16,1705.94053750186,12.9880689011268,0.000724141091407441
-834.406068519817,14,1694.81213703963,1.85966843890151,0.18894032097601
-851.445992195505,9,1718.89198439101,25.9395157902779,1.11545546072341e-06
-850.815322456402,12,1723.6306449128,30.6781763120723,1.04343446088791e-07
-843.229147483151,14,1712.4582949663,19.5058263655687,2.78298036120458e-05
-835.099106138014,24,1716.19821227603,23.2457436752966,4.28940858279987e-06
-835.364597809753,18,1704.72919561951,11.7767270187737,0.00132697499674025
-834.784355006489,18,1703.56871001298,10.6162414122464,0.00237060386130499
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-836.915202792076,12,1695.83040558415,2.87793698341989,0.113556093523777
