"closed","widespread","open"
0.221536526809395,0.474880323533074,0.303583149657531
0.186460791120737,0.312866691132589,0.500672517746674
0.163611125775873,0.301305759637128,0.535083114586999
0.146595155952541,0.291616404358834,0.561788439688625
0.136894027719583,0.282261962745208,0.58084400953521
0.101728239962613,0.224252334913758,0.67401942512363
0.0999180163064265,0.221231223976672,0.678850759716902
0.081202037897538,0.184282596289086,0.734515365813377
0.0708958662230673,0.172242090763308,0.756862043013625
0.0705647898984094,0.171544748233107,0.757890461868484
0.0744549680129917,0.175161640953384,0.750383391033624
0.0778286381413333,0.177218287053944,0.744953074804723
0.0895687641311307,0.183718229838255,0.726713006030614
0.10034694490453,0.187887128069098,0.711765927026372
0.118016463669773,0.194341618832716,0.687641917497511
0.208859054688515,0.191349953962555,0.599790991348929
0.235737882251869,0.209054730124533,0.555207387623598
0.241009556846927,0.209066804838088,0.549923638314985
0.242150372356134,0.208291629762065,0.549557997881802
0.223458207540275,0.209003047737553,0.567538744722173
0.226967947056401,0.206533620350859,0.56649843259274
0.342009265870513,0.39980761113945,0.258183122990037
0.163651683669139,0.18848552801298,0.647862788317881
0.0744661917086306,0.0937538441078659,0.831779964183503
0.276475705083526,0.302211253892672,0.421313041023803
0.25781516238739,0.214759032827913,0.527425804784697
0.272069420111897,0.216867530274324,0.511063049613779
0.273087554487046,0.217271867126398,0.509640578386556
0.228797971065708,0.244755060799854,0.526446968134438
0.224966144691245,0.246199893912478,0.528833961396276
0.214609541454832,0.248019740913366,0.537370717631801
0.101773537314233,0.121470901348931,0.776755561336835
0.0383934908091734,0.0565126038213347,0.905093905369492
0.00213630291943022,0.00642815453787048,0.991435542542699
0.0020678035308896,0.0060148990842497,0.991917297384861
0.119500235771483,0.143118256433924,0.737381507794593
0.0871506121578198,0.182638024894653,0.730211362947527
0.0165837928973276,0.1188811299643,0.864535077138373
0.0585474030137162,0.162159121372021,0.779293475614263
0.0679044914698658,0.169412732005206,0.762682776524928
0.041431486805705,0.147374889790215,0.81119362340408
0.0701737312734108,0.170491110584761,0.759335158141828
0.0673040455100183,0.16794791173758,0.764748042752402
0.0649931890022943,0.160828531641624,0.774178279356082
0.0674183734865584,0.0770404245949547,0.855541201918487
0.0425540405925166,0.067245366924945,0.890200592482538
0.0175261216151629,0.0374672880202065,0.945006590364631
0.0155692662406696,0.0325001010015861,0.951930632757744
0.00698359057889009,0.0143521083630251,0.978664301058085
0.000338443484110529,0.00188258706108896,0.9977789694548
0.000100490625800246,0.000861304953381612,0.999038204420818
8.52817316756909e-05,0.000713349200545111,0.999201369067779
0.0001437214657473,0.00119513381639059,0.998661144717862
0.00030161530809144,0.00144672675764527,0.998251657934263
2.05299390709764e-05,0.000511937163756452,0.999467532897172
7.8682731569756e-06,0.000305119957702129,0.999687011769141
0.000395828316572187,0.0020057753147243,0.997598396368703
0.0070598238116917,0.0133426421936726,0.979597533994635
0.000749679933141586,0.00342297577707691,0.995827344289781
0.000118898330011686,0.00127351735184875,0.998607584318139
0.0102404547699138,0.0177782343104817,0.971981310919604
0.0587279231164326,0.09612095082763,0.845151126055937
0.101950763990494,0.111913241206292,0.786135994803214
0.193575209561159,0.199387899927779,0.607036890511062
0.179981656555444,0.209989001250284,0.610029342194272
0.409663605909359,0.576337625509437,0.0139987685812041
0.014796027466152,0.0538229303877721,0.931381042146076
0.00556402119716047,0.0214321014979134,0.973003877304926
0.0254365673585162,0.082759452389563,0.891803980251921
0.0625010370365466,0.16368513824025,0.773813824723203
0.0662003840915981,0.15753157100288,0.776268044905521
0.00257532814100721,0.0702129806912681,0.927211691167725
0.0839799084937152,0.0922700271422387,0.823750064364046
0.0810760667955577,0.0865808975728837,0.832343035631558
0.0745356990107259,0.0806810874467641,0.84478321354251
0.0663755212077703,0.0727965357819581,0.860827943010271
0.0638188180926563,0.0747834823252793,0.861397699582064
0.0273836527858737,0.0381230182308769,0.934493328983249
0.00123188246068849,0.00625811955554806,0.992509997983763
0.0623737887106845,0.069932531407181,0.867693679882134
0.0839354346074132,0.102840314845453,0.813224250547134
0.00741730835924143,0.0175247608336699,0.975057930807089
0.0951258455677358,0.114649693599538,0.790224460832726
0.431931454380431,0.562252603617331,0.00581594200223781
0.107826891182813,0.221722842755205,0.670450266061982
0.119473783286467,0.22799914338506,0.652527073328473
0.371610323405809,0.418845613236698,0.209544063357494
0.0957620831473703,0.195334115428294,0.708903801424335
0.125717962391774,0.216937399617529,0.657344637990696
0.0840688879053635,0.183145466946611,0.732785645148025
0.0474534076119616,0.055656216815819,0.89689037557222
0.053980468738754,0.0649925308519076,0.881027000409338
