"lnLik","k","AIC","dAIC","AICwt"
-277.513267498655,5,563.02653499731,6.7811480485932,0.00893330217278719
-271.781413123628,8,557.562826247256,1.31743929853906,0.137227548472076
-274.064485671157,10,566.128971342314,9.88358439359695,0.00189376694524545
-270.285032011787,16,570.570064023574,14.3246770748572,0.000205567999409557
-275.346241820064,14,576.692483640129,20.4470966914118,9.62695588436169e-06
-276.739298001233,10,571.478596002467,15.2332090537498,0.000130517965913926
-272.343304519685,7,556.68660903937,0.441222090652673,0.212671578263317
-270.13918040324,10,558.278360806479,2.03297385776216,0.0959544122358852
-268.555783691838,12,559.111567383675,2.86618043495844,0.0632610564294174
-264.551444056012,20,567.102888112025,10.8575011633076,0.00116370578271046
-267.952645802773,16,565.905291605545,9.65990465682819,0.00211786351925979
-267.825683213796,14,561.651366427591,5.40597947887431,0.0177674902254312
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-269.122693474358,10,556.245386948717,0,0.265167084545439
-274.667642134369,7,561.335284268738,5.08989732002135,0.0208095387431829
-270.619623033423,10,559.239246066846,2.99385911812908,0.0593487213119807
-273.398165578581,12,568.796331157162,12.5509442084449,0.000499018570144782
-269.00893747566,20,576.017874951319,19.7724880026025,1.3488957836308e-05
-273.631471580754,16,577.262943161508,21.0175562127914,7.23794486447904e-06
-273.685677636146,14,573.371355272291,17.1259683235745,5.06597268237653e-05
-271.675502316786,9,559.351004633573,3.10561768485582,0.0561233132742331
-269.700581265888,12,561.401162531776,5.15577558305904,0.0201352567064853
-271.81821491671,14,569.636429833419,13.3910428847023,0.000327862388026532
-266.151263474332,24,578.302526948663,22.0571399999465,4.30400254438698e-06
-267.910300919495,18,569.82060183899,13.5752148902734,0.000299019254866422
-274.038384641202,18,582.076769282403,25.8313823336861,6.52088002605322e-07
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-269.122945884772,12,560.245891769544,4.00050482082702,0.0358774055182321
