"closed","widespread","open"
0.41480032988153,0.0329420355374246,0.552257634581046
0.623030889836444,0.0357215687578149,0.341247541405741
0.445007763021193,0.0405549923910948,0.514437244587713
0.303696236685138,0.0267814898044957,0.669522273510366
0.247803453246527,0.0303559005872403,0.721840646166233
0.0669771319180728,0.0346678486696121,0.898355019412315
0.0514482227135507,0.0337722832569741,0.914779494029475
0.0229919384119524,0.032554117485386,0.944453944102662
0.0160912266726659,0.0315463035194509,0.952362469807883
0.000560611556549969,0.024924977065886,0.974514411377564
0.000103811456746031,0.0229603848397745,0.976935803703479
7.12334689798273e-05,0.0197237909760886,0.980204975554932
0.000115303390082679,0.0193870292594821,0.980497667350435
4.13873822419775e-06,0.0156933332902838,0.984302527971492
4.59484536091232e-07,0.0155978329495808,0.984401707565883
4.72383515408654e-07,0.0174958802577864,0.982503647358698
5.26742109150881e-07,0.0230460211736052,0.976953452084286
1.08646640012761e-06,0.0345186547236201,0.96548025880998
0.000131307678585328,0.059853249089289,0.940015443232126
0.00010373956979414,0.0688246468529805,0.931071613577226
1.26942079308827e-05,0.0644874291493552,0.935499876642714
2.00686940636479e-06,0.035480425082788,0.964517568047806
3.79339563102266e-05,0.0387876658889194,0.96117440015477
3.89909430191706e-05,0.0390272930280103,0.96093371602897
2.73287076339642e-07,0.00115432041639031,0.998845406296533
0.000137709742941922,0.0104555706415076,0.98940671961555
0.00269007688343785,0.0200376910181484,0.977272232098414
4.5270699221566e-06,0.00307889234765459,0.996916580582423
0.000346412422894367,0.0329043350591836,0.966749252517922
5.29327496262223e-08,0.00101193463908935,0.998988012428161
0.000251675603935655,0.0227732227904582,0.976975101605606
0.00206948917269274,0.0283977002417939,0.969532810585513
0.000271358827196826,0.01238602084991,0.987342620322893
0.461681313914018,0.0630000299802348,0.475318656105747
0.0373123678955396,0.0358298357641647,0.926857796340296
0.087505324529664,0.0360704770745163,0.87642419839582
0.0731671817308621,0.0369442885100145,0.889888529759123
0.0332806876797907,0.0418866372058247,0.924832675114385
0.164489623304201,0.158373410874977,0.677136965820822
