"lnLik","k","AIC","dAIC","AICwt"
-1154.88366123286,5,2317.76732246571,55.8100789254217,7.11519327724193e-13
-1139.38254406134,8,2292.76508812269,30.8078445823953,1.91140583289119e-07
-1129.90062671468,10,2277.80125342936,15.8440098890674,0.000339397254383226
-1115.97862177015,16,2261.95724354029,0,0.935817920991998
-1155.98719627724,14,2337.97439255449,76.0171490141938,2.91257544820513e-17
-1152.02789005489,10,2322.05578010979,60.0985365694946,8.33604319622922e-14
-1142.35354322506,7,2296.70708645013,34.7498429098346,2.66292445687672e-08
-1124.73237177146,10,2267.46474354292,5.50750000262724,0.0596009150645851
-1127.70080755319,12,2277.40161510639,15.4443715660982,0.000414465784461051
-1117.63469021922,20,2273.26938043844,11.3121368981519,0.00327183987512812
-1124.73961238259,16,2279.47922476518,17.5219812248934,0.000146670063064666
-1148.8936292435,14,2323.78725848699,61.8300149467009,3.50731040822636e-14
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1130.940865401,10,2279.881730802,17.9244872617091,0.000119932918841924
-1154.88366602082,7,2321.76733204164,59.810088501345,9.62932086965844e-14
-1139.40010212741,10,2296.80020425481,34.8429607145217,2.54178359258966e-08
-1130.41694372179,12,2282.83388744357,20.8766439032793,2.74085293758439e-05
-1125.42450708706,20,2288.84901417411,26.8917706338202,1.35430836295365e-06
-1154.07916688156,16,2338.15833376312,76.2010902228249,2.6566531577367e-17
-1127.14196560364,14,2280.28393120728,18.326687666985,9.8084796425578e-05
-1182.14028028785,9,2380.2805605757,118.323317035411,1.89500134795769e-26
-1128.64181254448,12,2279.28362508896,17.3263815486644,0.00016173924397757
-1136.07746295176,14,2298.15492590352,36.1976823632272,1.29111374235796e-08
-1131.94623076299,24,2309.89246152599,47.9352179856942,3.6491442199075e-11
-1143.13234814393,18,2320.26469628786,58.3074527475655,2.04121554308215e-13
-1131.92530831248,18,2297.85061662496,35.8933730846638,1.50329573016256e-08
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1151.72981689227,12,2325.45963378453,63.5023902442404,1.51992627366494e-14
