"closed","widespread","open"
0.683379092764479,0.315800276960153,0.000820630275367504
0.936497167657714,0.0634230870604299,7.97452818555157e-05
0.93686663286591,0.0631209684146138,1.23987194758782e-05
0.936687706664475,0.0632662469285905,4.60464069351659e-05
0.93649859647968,0.0633783609850529,0.000123042535266978
0.942179233299158,0.0569373146227029,0.000883452078139242
0.963612273299078,0.034615778634196,0.00177194806672578
0.968185828394118,0.0302726936010627,0.00154147800481928
0.978214841335411,0.020288195589377,0.00149696307521199
0.981615791760259,0.0168334267120868,0.00155078152765463
0.98192193917643,0.015327773478252,0.0027502873453183
0.978913423017312,0.0165247549518661,0.00456182203082207
0.981538764652707,0.0178036840252836,0.000657551322009807
0.981524867578027,0.0180749586323753,0.000400173789597646
0.982025910588359,0.0177267213429001,0.000247368068740823
0.982296629111661,0.0175065056887971,0.000196865199541906
0.976130586885306,0.0237963846327895,7.30284819044245e-05
0.973721966137463,0.0262530257938495,2.50080686873262e-05
0.974390526106633,0.0255953916733252,1.40822200412776e-05
0.978744338798259,0.0212490831837721,6.57801796935914e-06
0.982459944677057,0.0173669685475626,0.000173086775380631
0.982831186325306,0.016937999954987,0.00023081371970651
0.982205448721608,0.0177134159964942,8.11352818973947e-05
0.98167262707481,0.0183126298979798,1.474302721056e-05
0.983452181268015,0.0165452151332265,2.60359875832194e-06
0.98371113797726,0.0160478426603684,0.000241019362371605
0.983837606221931,0.0158779152404669,0.000284478537602317
0.983597656480372,0.0162041592830141,0.000198184236613666
0.984667911715208,0.0153216565683686,1.04317164239071e-05
0.982011537305086,0.0176830718138527,0.000305390881061197
0.982327148852903,0.0173907324109078,0.0002821187361891
0.983541305150364,0.0161597295511957,0.000298965298440077
0.982830792912208,0.016938512993004,0.000230694094787991
0.982933441696486,0.0168377067214055,0.000228851582108047
0.983454372851633,0.0164939466379219,5.16805104452941e-05
0.976358172350325,0.0170602660170374,0.00658156163263711
0.941153910869347,0.0240840343332019,0.0347620547974512
0.793703570235471,0.0869758855826911,0.119320544181838
0.00736197086246256,0.139714060422702,0.852923968714836
0.981089195521341,0.0157837155658388,0.0031270889128199
0.982974137115464,0.015732544246307,0.00129331863822964
0.982951642267867,0.0161364050643867,0.000911952667746383
0.983302160128651,0.015839235642244,0.000858604229104898
0.983592013741908,0.0157947989477701,0.000613187310321578
0.982470597097956,0.0171329583609982,0.000396444541045631
0.981396137125168,0.0182335121820834,0.000370350692748245
0.981648921540712,0.0179635164466139,0.000387562012673529
0.983297125435598,0.0162736420663912,0.00042923249801063
0.982924461299514,0.0163597502023436,0.000715788498141855
0.982663110089341,0.0166698218544472,0.000667068056211637
0.981021332613805,0.0179449298286419,0.00103373755755351
0.98112017053927,0.0179283489839301,0.000951480476799409
0.980741116478418,0.0184039347161331,0.000854948805448643
0.980210401476031,0.0191491489192962,0.000640449604672723
0.980596367268073,0.0189057540742058,0.000497878657720925
0.980549504780525,0.0190009364876244,0.00044955873185008
0.981197981816916,0.0180189257191321,0.000783092463952304
0.98126282715623,0.0182289564683109,0.000508216375459341
0.980918493871893,0.0189801719600463,0.00010133416806041
0.961706453951343,0.0283619957725853,0.00993155027607211
0.89429599974409,0.0667174932074854,0.0389865070484249
0.870779709091848,0.081405636002453,0.0478146549056987
0.00362636887249787,0.129256257698977,0.867117373428525
0.967800355699302,0.0273108526222379,0.00488879167846078
0.944999994990299,0.0544981246809889,0.000501880328711487
0.929816275181612,0.0699638869029265,0.000219837915461656
0.935313464081766,0.0645833687420719,0.000103167176162038
0.936907574599839,0.0630882942865531,4.13111360748081e-06
0.936884422387792,0.063106684089131,8.8935230771169e-06
0.937076454941701,0.0629187979189071,4.74713939166528e-06
0.938046397026303,0.0618961123441274,5.74906295696628e-05
0.939435743230836,0.0605070130518605,5.72437173036249e-05
0.96486740118352,0.0346826062849216,0.000449992531558212
0.979231145476211,0.0203537964241463,0.000415058099642333
