"closed","widespread","open"
0.0859387308332129,0.0674067385353247,0.846654530631462
0.113865022820564,0.0419267789717991,0.844208198207637
0.127615539077084,0.0485658005311305,0.823818660391786
0.448697520930951,0.204461011908372,0.346841467160677
0.666317077061781,0.303756804227502,0.0299261187107168
0.677397257765703,0.305765133921263,0.0168376083130341
0.668563769619248,0.305276093715128,0.0261601366656242
0.667869361342177,0.305183669457254,0.0269469692005683
0.624791735633956,0.295927565786905,0.0792806985791386
0.596286904259606,0.289759224771025,0.113953870969368
0.576826451902928,0.281702624923542,0.14147092317353
0.568945753918304,0.278390081901133,0.152664164180563
0.572866615367561,0.279517777015704,0.147615607616735
0.571209720691256,0.27914311736049,0.149647161948254
0.594650872036104,0.290413415008397,0.114935712955499
0.59574668638112,0.290687725144131,0.113565588474749
0.596487521624218,0.291018970976278,0.112493507399503
0.519738281841171,0.25429091849863,0.225970799660199
0.5202639159464,0.254149147491691,0.225586936561909
0.481193079159209,0.236926934100221,0.28187998674057
0.578417763556481,0.282189068849576,0.139393167593944
0.591704995476271,0.288916392951611,0.119378611572117
0.594962646579813,0.290518823895263,0.114518529524924
0.57772815588995,0.282088881083518,0.140182963026532
0.597373275730579,0.290349702209476,0.112277022059945
0.599095424194769,0.291283015708514,0.109621560096718
0.600497909922159,0.292389972910601,0.107112117167241
0.601174015403355,0.2926829251673,0.106143059429345
0.601050883108301,0.291632197348765,0.107316919542935
0.599688910613438,0.291470528682339,0.108840560704223
0.598694375845124,0.291274920564404,0.110030703590472
0.59798117792756,0.29116420625372,0.11085461581872
0.655140764477205,0.272534503518955,0.0723247320038404
0.636992434852434,0.302344932957796,0.0606626321897699
0.598705403675791,0.291617080687373,0.109677515636837
0.600508674581324,0.292467070602373,0.107024254816303
0.600438212175791,0.291632543651981,0.107929244172228
0.595149948831314,0.290484148193025,0.114365902975662
0.512390991282,0.335369626601157,0.152239382116843
0.674558511167928,0.307011912240506,0.0184295765915658
0.675935676075997,0.307785416417924,0.0162789075060787
0.675738731034636,0.308083939244472,0.0161773297208923
0.672273851104735,0.307694801637998,0.0200313472572678
0.668831683337844,0.307770529871344,0.0233977867908122
0.66573790880298,0.304643553659852,0.0296185375371676
0.597059139248704,0.290572738498942,0.112368122252354
0.596917747060074,0.29086455219518,0.112217700744745
0.59715913046533,0.290984240440895,0.111856629093774
0.597326761302205,0.291125043955075,0.111548194742721
0.598075370263142,0.29168414113026,0.110240488606598
0.597934628666959,0.291644129218215,0.110421242114826
0.597723708527176,0.29133138607397,0.110944905398853
0.597835488405001,0.291399258590412,0.110765253004587
0.574380809767327,0.281238207432003,0.14438098280067
0.681022056964979,0.307327022109349,0.0116509209256725
0.682100275017869,0.308141176102842,0.00975854887928871
0.682886394836976,0.30884850918719,0.00826509597583406
