"closed","widespread","open"
0.146145419157506,0.283254909560958,0.570599671281537
0.25114073469693,0.191269791266012,0.557589474037058
0.336402005515019,0.21430538418582,0.449292610299162
0.872006359076994,0.0973363165382694,0.0306573243847365
0.904551751202321,0.0785750897739215,0.0168731590237572
0.943487529032479,0.0514494234820848,0.00506304748543589
0.913879704158516,0.0740671813050644,0.0120531145364194
0.913038227291672,0.074986289352853,0.0119754833554755
0.917802960003629,0.0702819147149066,0.0119151252814643
0.918436776889426,0.0696511783612346,0.011912044749339
0.921480103319054,0.066626260488013,0.011893636192933
0.915352153178281,0.0727237151148686,0.011924131706851
0.919437910363648,0.0686539236964035,0.0119081659399487
0.922075044740992,0.0660222897842056,0.0119026654748028
0.914225638224323,0.0734900025081636,0.0122843592675131
0.913919444840414,0.0738411144152003,0.0122394407443857
0.915138394571942,0.0727955829335757,0.0120660224944827
0.914704477862988,0.0731035868391649,0.0121919352978473
0.914814722661273,0.0730082370725931,0.0121770402661341
0.917935609804374,0.0699595223541854,0.0121048678414408
0.91381785884988,0.0737341243410057,0.0124480168091145
0.91346656194387,0.0741494798886865,0.0123839581674433
0.913711411416705,0.0739551790159376,0.0123334095673572
0.91487588707519,0.0728594216258773,0.0122646912989332
0.913044830721862,0.074353719190879,0.0126014500872595
0.881329879514924,0.105963279573759,0.0127068409113166
0.914420706124847,0.0729665398602569,0.0126127540148959
0.912935045594145,0.0745524410706537,0.0125125133352012
0.914552065387033,0.0728301325314632,0.0126178020815035
0.913875018423898,0.0735073086873603,0.0126176728887416
0.914142313105765,0.0732398272671992,0.0126178596270355
0.914253538285269,0.0731311954356235,0.012615266279108
0.914247986187999,0.0731597475428024,0.0125922662691984
0.914341752966965,0.0730538017822582,0.0126044452507765
0.91654401797508,0.0708690998343193,0.0125868821906011
0.913416575887598,0.0739671425741827,0.0126162815382197
0.912915879625119,0.0744678176455457,0.012616302729335
0.890161069576663,0.0972177153042539,0.0126212151190827
0.914216988411856,0.0731649194034333,0.0126180921847104
0.909826965720326,0.0775442779577711,0.0126287563219025
0.903584735632015,0.0837349428375011,0.0126803215304843
0.861556472402829,0.12403764222541,0.0144058853717613
0.914569542989395,0.0728127652778139,0.0126176917327909
