"lnLik","k","AIC","dAIC","AICwt"
-213.693001169462,5,435.386002338924,7.00477446176404,0.0127172049764973
-208.055623092838,8,430.111246185677,1.730018308517,0.177742144895349
-213.693333414528,10,445.386666829057,17.0054389518975,8.56593884705514e-05
-208.058344340946,16,446.116688681893,17.7354608047333,5.9463810862515e-05
-213.69301140248,14,453.386022804961,25.0047949278014,1.56941171477815e-06
-212.147201724219,10,442.294403448439,13.9131755712792,0.000402023491484096
-211.753330145837,7,435.506660291675,7.12543241451516,0.0119726732385934
-206.185058249594,10,430.370116499189,1.98888862202938,0.156162747880694
-206.192255019885,12,434.38451003977,6.00328216261056,0.0209827767991175
-206.176895281401,20,450.353790562802,21.9725626856426,7.1478882702019e-06
-206.377867593801,16,442.755735187601,14.3745073104418,0.000319208550934244
-206.531535172418,14,439.063070344836,10.6818424676766,0.00202267682743729
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-211.445056133681,10,440.890112267362,12.5088843902025,0.000811314777620561
-210.621223708258,7,433.242447416517,4.86121953935736,0.0371414375127068
-206.34272566015,10,430.685451320299,2.30422344313968,0.133383882924743
-210.618379424127,12,443.236758848254,14.8555309710949,0.000250969852794912
-206.39080383888,20,450.781607677761,22.400379800601,5.77136377519364e-06
-210.618531953993,16,451.237063907985,22.8558360308257,4.59597211927545e-06
-210.866324833304,14,447.732649666608,19.3514217894485,2.6506431836516e-05
-206.19061393858,9,428.38122787716,0,0.42214254024533
-206.220509966652,12,434.441019933305,6.059792056145,0.0203982069427556
-206.277466571118,14,438.554933142235,10.1737052650756,0.00260775682445155
-206.178299156541,24,458.356598313082,29.9753704359227,1.30734476602054e-07
-206.218494196979,18,446.436988393958,18.0557605167988,5.06641242011907e-05
-206.282212434711,18,446.564424869423,18.1831969922631,4.75365939292876e-05
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-209.661540287926,12,441.323080575852,12.9418526986922,0.000653388539834198
