"lnLik","k","AIC","dAIC","AICwt"
-3018.94914232524,5,6045.89828465049,654.18954016249,8.80107923256796e-143
-2741.91616250733,8,5497.83232501466,106.123580526657,9.02707239085398e-24
-2953.27417097551,10,5924.54834195103,532.839597463027,1.97397286145699e-116
-3208.45762797927,16,6446.91525595855,1055.20651147055,7.32499000562649e-230
-3206.14098661407,14,6438.28197322814,1046.57322874014,5.48909265581647e-228
-2935.73897517531,10,5889.47795035061,497.769205862612,8.14291596211269e-109
-3011.23424846822,7,6034.46849693644,642.759752448439,2.66982501302681e-140
-2978.95759336107,10,5975.91518672215,584.206442234148,1.38411622364958e-127
-2684.854372244,12,5391.708744488,0,0.999976137410068
-3905.63787090779,20,7849.27574181559,2457.56699732759,0
-2904.10331785333,16,5838.20663570666,446.497891218664,1.10714490968318e-97
-3198.88314416294,14,6423.76628832589,1032.05754383789,7.79007230679496e-225
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-2702.09839256511,10,5422.19678513022,30.4880406422208,2.39660096033461e-07
-2777.56701529103,7,5567.13403058206,175.425286094065,8.06998575306295e-39
-2731.11129757295,10,5480.2225951459,88.5138506578987,6.01798609752762e-20
-3209.29911667879,12,6440.59823335759,1048.88948886959,1.7239754034038e-228
-3211.90979576853,20,6461.81959153706,1070.11084704907,4.24983126674286e-233
-2691.50764123527,16,5413.01528247054,21.3065379825384,2.36229265351542e-05
-2959.59688673476,14,5945.19377346951,553.485028981514,6.48996993794751e-121
-2775.55408173783,9,5567.10816347566,175.399418987658,8.17503722315723e-39
-2711.29106675216,12,5444.58213350432,52.8733890163185,3.30125515083037e-12
-2900.0758059215,14,5826.151611843,434.442867355004,4.59113051843353e-95
-3827.14389715657,24,7700.28779431315,2308.57904982515,0
-2898.11636231364,18,5830.23272462728,438.523980139283,5.9664672087122e-96
-2997.12108619162,18,6028.24217238324,636.533427895243,6.00498594918202e-139
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-2929.27632827486,12,5880.55265654972,488.84391206172,7.06127095055296e-107
