"lnLik","k","AIC","dAIC","AICwt"
-3700.13394731787,5,7408.26789463573,354.12448194747,7.58611433436641e-78
-3631.30559414227,8,7276.61118828454,222.467775596278,2.94381098011564e-49
-3583.34748740388,10,7184.69497480775,130.551562119495,2.68078556326283e-29
-3570.84105065451,16,7171.68210130903,117.538688620766,1.794616486514e-26
-3559.64794939934,14,7145.29589879867,91.1524861104153,9.63080805801582e-21
-3562.0390503767,10,7142.0781007534,87.9346880651383,4.81280975599151e-20
-3653.24970822202,7,7318.49941644404,264.356003755781,2.3604605560728e-58
-3583.29863611234,10,7184.59727222467,130.453859536414,2.8149969095284e-29
-3541.35014559461,12,7104.70029118923,50.5568785009655,6.29342287871863e-12
-3508.82903598936,20,7055.65807197872,1.51465929045844,0.280717512155321
-3591.69984760744,16,7213.39969521488,159.256282526622,1.56715241887601e-35
-3542.03520510247,14,7110.07041020495,55.926997516689,4.29319274477733e-13
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-3614.02363323361,10,7246.04726646723,191.903853778967,1.2757959411159e-42
-3680.31048261612,7,7372.62096523224,318.477552543983,4.17495455287229e-70
-3624.19531918436,10,7266.39063836872,212.247225680461,4.8783632577361e-47
-3577.09989862077,12,7176.19979724153,122.056384553272,1.87484964957738e-27
-3508.07170634413,20,7054.14341268826,0,0.598650834477639
-3553.91046957927,16,7137.82093915854,83.6775264702846,4.04417173493103e-19
-3579.92338831238,14,7185.84677662476,131.703363936499,1.50713268821784e-29
-3653.25199835434,9,7322.50399670868,268.360584020421,3.18722843996589e-59
-3583.29386787903,12,7188.58773575805,134.444323069793,3.82789288045623e-30
-3542.34799934568,14,7110.69599869135,56.552586003093,3.14004283795603e-13
-3505.67364464077,24,7057.34728928154,3.20387659328389,0.120631472644957
-3525.09135143785,18,7084.18270287571,30.0392901874457,1.79566206494877e-07
-3530.14314229214,18,7094.28628458428,40.142871896016,1.14884044391577e-09
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-3556.75481472085,12,7135.50962944169,81.3662167534339,1.28447045005801e-18
