"lnLik","k","AIC","dAIC","AICwt"
-428.989003393073,5,865.978006786145,25.012951623159,3.12821124705111e-06
-424.463827540842,8,862.927655081685,21.9625999186982,1.43771078195107e-05
-418.102728047614,10,854.205456095228,13.2404009322416,0.00112634899177179
-412.959885016535,16,855.919770033069,14.9547148700827,0.000477985181595342
-415.184846944207,14,856.369693888413,15.404638725427,0.00038169345151212
-411.482527581493,10,840.965055162986,0,0.844869254703152
-427.101244826242,7,866.202489652483,25.237434489497,2.79608415271789e-06
-422.77281802263,10,863.545636045261,22.5805808822744,1.05554965586538e-05
-415.400779900818,12,852.801559801637,11.8365046386505,0.00227261140256408
-412.85621988606,20,863.71243977212,22.7473846091335,9.71086014344485e-06
-415.908610496788,16,861.817220993576,20.8521658305892,2.5049509610475e-05
-409.700606243869,14,845.401212487738,4.43615732475143,0.0919369691991085
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-414.436964816166,10,846.873929632331,5.90887446934494,0.0440244275981047
-428.711365632847,7,869.422731265694,28.4576761027074,5.58835074993769e-07
-425.408759145194,10,868.817518290388,27.8524631274016,7.56317212544004e-07
-417.812491524294,12,857.624983048588,16.659927885602,0.000203766192917495
-408.266473479236,20,854.532946958473,13.5678917954865,0.000956223113804378
-419.352680620405,16,868.70536124081,27.740306077824,7.99942144978444e-07
-411.653510511448,14,849.307021022896,8.34196585990992,0.0130423135112456
-427.102927198655,9,870.205854397311,29.2407992343244,3.77772751386318e-07
-417.86283714122,12,857.725674282439,16.7606191194528,0.000193761419621657
-415.509828240797,14,857.019656481593,16.0546013186068,0.000275789117572291
-413.447491496514,24,872.894982993028,31.9299278300421,9.84676955244101e-08
-415.751846825807,18,865.503693651614,24.5386384886274,3.96544436978178e-06
-421.364108562942,18,876.728217125883,35.763161962897,1.44849686040578e-08
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-418.013463438279,12,858.026926876558,17.0618717135713,0.000166667583280182
