"lnLik","k","AIC","dAIC","AICwt"
-8981.79291779669,5,17971.5858355934,675.206531591841,2.39543211802651e-147
-8964.11349849575,8,17942.2269969915,645.847692989966,5.68296090285356e-141
-8775.42582285029,10,17568.8516457006,272.472341699046,6.79206823656539e-60
-8716.30473969451,16,17462.609479389,166.230175387482,7.98353672968007e-37
-8728.69202697725,14,17483.3840539545,187.004749952979,2.46067229120035e-41
-8789.50674803265,10,17597.0134960653,300.634192063761,5.20875503904804e-66
-8967.30118567992,7,17946.6023713598,650.223067358304,6.37491202819136e-142
-8929.03344720474,10,17876.0668944095,579.687590407953,1.32147333723304e-126
-8791.24251641921,12,17604.4850328384,308.105728836897,1.24253988316406e-67
-8629.18965200076,20,17296.3793040015,0,0.996825813861879
-8768.49474713422,16,17566.9894942684,270.610190266918,1.72330872221464e-59
-8766.09189933876,14,17558.1837986775,261.804494675987,1.40765292907593e-57
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-8824.67770965481,10,17667.3554193096,370.976115308087,2.76808471916352e-81
-8980.49622576351,7,17972.992451527,676.613147525495,1.18560794030351e-147
-8961.99951559973,10,17941.9990311995,645.619727197929,6.36908156992216e-141
-8771.96080683529,12,17565.9216136706,269.542309669057,2.93934397168025e-59
-8654.51198541662,20,17347.0239708332,50.6446668317112,1.00292764974647e-11
-8727.21974768109,16,17484.4394953622,188.060191360648,1.45166895484751e-41
-8784.48735302817,14,17594.9747060563,298.595402054812,1.44361557489301e-65
-8965.57825613768,9,17947.1565122754,650.777208273827,4.83219025435133e-142
-8929.24571029436,12,17880.4914205887,584.112116587199,1.44638780897586e-127
-8789.73187849353,14,17605.4637569871,309.08445298552,7.61698480327332e-68
-8630.93917678332,24,17307.8783535666,11.4990495651073,0.00317418612809175
-8767.00010132425,18,17568.0002026485,271.620898646965,1.03965812028413e-59
-8692.95962061519,18,17419.9192412304,123.539937228859,1.48683494380238e-27
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-8823.17784259731,12,17668.3556851946,371.97638119309,1.67870506476933e-81
