"lnLik","k","AIC","dAIC","AICwt"
-1102.44331397213,5,2212.88662794426,42.4436319413107,5.05882309098944e-10
-1089.14872954405,8,2192.2974590881,21.8544630851475,1.49599693184408e-05
-1081.11442886978,10,2180.22885773957,9.78586173661643,0.00624588793565035
-1072.36367124707,16,2174.72734249414,4.28434649118617,0.0977761751642785
-1395.5066022509,14,2817.01320450181,646.570208498857,3.3084929016523e-141
-1078.83482772493,10,2175.66965544985,5.22665944690198,0.061039699366671
-1099.40064806509,7,2210.80129613017,40.3583001272218,1.43507150836437e-09
-1085.45121108283,10,2188.90242216567,18.4594261627135,8.16871235416064e-05
-1373.58762846823,12,2769.17525693646,598.732260933504,8.08180809566455e-131
-1370.60339595338,20,2779.20679190675,608.7637959038,5.360291310369e-133
-1400.10064195077,16,2830.20128390155,659.758287898596,4.52767402829516e-144
-1081.6665516175,14,2189.333103235,18.89010723205,6.58616182816408e-05
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1082.42067606155,10,2182.8413521231,12.3983561201435,0.00169160219661426
-1102.44338593318,7,2216.88677186636,46.4437758634131,6.84587990418994e-11
-1089.22068058637,10,2196.44136117275,25.9983651697962,1.88405596158327e-06
-1074.22149800148,12,2170.44299600295,0,0.832850525783655
-1380.77447369216,20,2799.54894738433,629.105951381375,2.05090458283636e-137
-1371.33958898125,16,2772.6791779625,602.236181959549,1.40165700071731e-131
-1380.56315832996,14,2787.12631665991,616.683320656959,1.02208130046013e-134
-1098.73437962726,9,2213.46875925451,43.0257632515613,3.78130130287372e-10
-1417.93037482376,12,2857.86074964753,687.417753644577,4.46373577467199e-150
-1080.62264689383,14,2187.24529378766,16.8022977847095,0.000187065827168846
-1366.46980590343,24,2778.93961180687,608.496615803916,6.12640655988469e-133
-1078.82710543842,18,2191.65421087684,21.2112148738865,2.06352757692988e-05
-1387.75756663487,18,2809.51513326975,639.072137266796,1.40545093155858e-139
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1084.6754998076,12,2191.35099961521,20.9080036122582,2.40132955470108e-05
