"closed","widespread","open"
0.571802463041048,0.207112250125054,0.221085286833898
0.640521715885602,0.211731368146028,0.14774691596837
0.860447534830391,0.0889810853752542,0.0505713797943548
0.978898601128339,0.0168474378265584,0.00425396104510235
0.992399741832586,0.00718894796799076,0.000411310199422739
0.996089646417234,0.0038249981169,8.53554658655851e-05
0.99640884892995,0.00351507904752391,7.60720225257748e-05
0.995461905950936,0.00445218520896145,8.59088401022191e-05
0.994600444331895,0.00527659748070202,0.000122958187403389
0.995418064412455,0.00450392206771027,7.80135198344932e-05
0.995411936742665,0.00452201605417522,6.60472031596947e-05
0.99552608456561,0.00440538568201727,6.85297523729895e-05
0.996445047021085,0.00353298703107303,2.19659478420923e-05
0.997229079768433,0.00276420732320909,6.71290835790711e-06
0.998008723050611,0.00198855288270675,2.7240666818509e-06
0.998699946223704,0.00129968811559493,3.65660701432685e-07
0.993623874047555,0.00610973488323214,0.00026639106921317
0.933140082088988,0.0595097378887154,0.00735018002229611
0.98707721032086,0.0119994401367886,0.000923349542351102
0.993999240524946,0.00571413228196377,0.000286627193090234
0.997374801993513,0.00261606148105878,9.13652542794975e-06
0.991098203033754,0.00826317473026105,0.000638622235984494
0.992311033183524,0.0071888834816709,0.000500083334805365
0.989852186451037,0.00925736319489566,0.000890450354067579
0.982989471226473,0.0142504960482011,0.00276003272532534
0.992491340156452,0.00698492320086316,0.000523736642684334
0.995607172446855,0.00430987414288094,8.29534102638811e-05
0.996717740154318,0.00326436035387234,1.78994918101837e-05
0.997000356359116,0.00298860759077523,1.10360501084305e-05
0.898039910552888,0.069073419400737,0.0328866700463751
0.917827250521707,0.0570742453820403,0.0250985040962531
0.955550802905768,0.0332508755202954,0.0111983215739364
0.964956362587295,0.0274403023003124,0.00760333511239256
0.986604329520391,0.0117163312855547,0.00167933919405427
0.99380217708229,0.00595696937372439,0.000240853543985626
0.995390016999681,0.00454727144885173,6.27115514670928e-05
0.995389265265652,0.00455130314677503,5.94315875726761e-05
0.996856757560956,0.00312491289648972,1.8329542554453e-05
0.997204907386583,0.00278887436674869,6.21824666848181e-06
