"lnLik","k","AIC","dAIC","AICwt"
-189.818818071046,5,387.637636142093,6.1213555856591,0.0354963209062487
-185.918381579393,8,385.836763158786,4.320482602352,0.0873449783701842
-187.025240335792,10,392.050480671585,10.5342001151515,0.00390792596653446
-183.118812449814,16,396.237624899629,14.7213443431953,0.000481636632316048
-185.760710012012,14,397.521420024023,16.0051394675899,0.000253481893053619
-186.431049310615,10,390.862098621231,9.34581806479747,0.0070794612848334
-187.720115885578,7,387.440231771157,5.92395121472299,0.0391786219703354
-185.861144139548,10,389.722288279095,8.2060077226617,0.0125171910837257
-184.320557127805,12,390.641114255611,9.12483369917726,0.00790653788745949
-186.678697680272,20,411.357395360544,29.8411148041108,2.50901392507166e-07
-185.060267994759,16,400.120535989517,18.6042554330836,6.91124169456842e-05
-184.701326287777,14,395.402652575554,13.8863720191207,0.000731192027607861
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-185.471145884528,10,388.942291769055,7.42601121262157,0.0184876185634703
-184.758140278217,7,381.516280556434,0,0.757563110039468
-185.918382427762,10,389.836764855524,8.32048429909065,0.0118208473585761
-184.538302630809,12,391.076605261618,9.56032470518409,0.00635946653000874
-183.078118060973,20,404.156236121946,22.6399555655126,9.1878719100255e-06
-185.7299963128,16,401.459992625601,19.9437120691672,3.53750260335938e-05
-186.629075811926,14,399.258151623852,17.7418710674183,0.000106370320228004
-187.376400017584,9,390.752800035168,9.23651947873452,0.00747711564101037
-187.378637351355,12,396.75727470271,15.2409941462761,0.000371431720556872
-186.179550102267,14,398.359100204534,16.8428196481002,0.000166742766147198
-182.126557047899,24,410.253114095797,28.7368335393635,4.3580750160701e-07
-183.937680957332,18,401.875361914664,20.359081358231,2.87409072416326e-05
-184.743396694809,18,403.486793389617,21.9705128331838,1.28405188957498e-05
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-185.435043885498,12,392.870087770997,11.3538072145631,0.00259400558831421
