"lnLik","k","AIC","dAIC","AICwt"
-2086.37715003497,5,4180.75430006994,73.0533455504901,1.36886804804012e-16
-2074.88368549465,8,4163.76737098931,56.0664164698564,6.68384497717094e-13
-2061.37340270449,10,4140.74680540899,33.0458508895372,6.6662050669511e-08
-2054.74763642659,16,4139.49527285318,31.7943183337302,1.24636576349058e-07
-2052.28843341974,14,4130.57686683948,22.8759123200252,1.07709192601391e-05
-2066.61648853881,10,4151.23297707762,43.532022558169,3.52237364812279e-10
-2097.51423750116,7,4207.02847500232,99.3275204828724,2.69772074445915e-22
-2069.65887074053,10,4157.31774148107,49.6167869616156,1.68091449146622e-11
-2056.42521983436,12,4134.85043966872,27.149485149268,1.27132978398886e-06
-2081.35274915049,20,4200.70549830099,93.0045437815343,6.36815956442309e-21
-2046.8513507586,16,4123.70270151719,16.0017469977374,0.000334933666725238
-2055.01400669117,14,4136.02801338235,28.327058862893,7.05588247733587e-07
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-2054.63719918519,10,4127.27439837037,19.5734438509189,5.61532228030895e-05
-2082.93119732751,7,4177.86239465503,70.1614401355773,5.8120704288223e-16
-2123.69425951931,10,4265.38851903861,157.68756451916,5.73158116999797e-35
-2054.32464613127,12,4130.64929226255,22.9483377430952,1.03878528650335e-05
-2050.16003907343,20,4138.32007814687,30.6191236274153,2.24303370146312e-07
-2048.81218047756,16,4127.62436095513,19.9234064356751,4.71390989730623e-05
-2058.64746149835,14,4143.2949229967,35.5939684772493,1.86449818777877e-08
-2078.31442116261,9,4172.62884232523,64.9278878057748,7.95760388740607e-15
-2080.23708038391,12,4182.47416076783,74.7732062483738,5.7929340062012e-17
-2078.47738971754,14,4182.95477943508,75.2538249156241,4.55547390736657e-17
-2030.85047725973,24,4107.70095451945,0,0.999295691489331
-2053.2933291494,18,4140.5866582988,32.8857037793505,7.2219449307948e-08
-2069.9839482859,18,4173.96789657181,66.2669420523544,4.0739001649056e-15
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-2051.17452902105,12,4124.34905804211,16.6481035226534,0.000242439995854776
