"lnLik","k","AIC","dAIC","AICwt"
-877.892737260776,5,1763.78547452155,123.009461719041,1.63457769977773e-27
-834.096822416281,8,1682.19364483256,41.4176320300505,8.52798191692964e-10
-825.485380250019,10,1668.97076050004,28.1947476975272,6.34101997131403e-07
-810.464555784783,16,1650.92911156957,10.1530987670553,0.00524630346931683
-818.839040870517,14,1663.67808174103,22.9020689385218,8.9423097827371e-06
-824.315003131173,10,1666.63000626235,25.8539934598339,2.04384259307708e-06
-876.864159348769,7,1765.72831869754,124.952305895027,6.18760123139619e-28
-835.29573099194,10,1688.59146198388,47.8154491813689,3.47998945747654e-11
-809.388006401256,12,1640.77601280251,0,0.840564013408369
-803.366626912969,20,1644.73325382594,3.9572410234266,0.116216240656765
-809.204033745494,16,1648.40806749099,7.63205468847741,0.0185050888422793
-821.305536929746,14,1668.61107385949,27.8350610569817,7.59038985617571e-07
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-885.285852188739,10,1788.57170437748,147.795691574967,6.7786645490939e-33
-872.87578928273,7,1757.75157856546,116.975565762949,3.33925379862111e-26
-833.238288101766,10,1684.47657620353,43.7005634010204,2.72341623639512e-10
-816.040571060836,12,1654.08114212167,13.3051293191613,0.00108492238673691
-805.214571643372,20,1648.42914328674,7.65313048423354,0.0183111079761975
-817.282484838114,16,1664.56496967623,23.7889568737176,5.73937289818854e-06
-820.481665413511,14,1666.96333082702,26.1873180245102,1.73008298882832e-06
-877.788147498898,9,1771.5762949978,130.800282195284,3.32391874336387e-29
-852.650681829435,12,1727.30136365887,86.5253508563578,1.36719223153655e-19
-833.181130438882,14,1692.36226087776,51.5862480752528,5.28152515104898e-12
-807.070245257477,24,1660.14049051495,19.364477712443,5.24357984090419e-05
-823.077793949796,18,1680.15558789959,39.3795750970799,2.36267894274311e-09
-820.681733383361,18,1675.36346676672,34.5874539642109,2.59418290426132e-08
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-827.71372872931,12,1677.42745745862,36.6514446561084,9.24295223858949e-09
