"lnLik","k","AIC","dAIC","AICwt"
-388.406699944188,5,784.813399888376,6.3508844761285,0.02091571781206
-384.167818017769,8,782.335636035538,3.87312062328988,0.0721958706584753
-385.499686340296,10,788.999372680592,10.5368572683439,0.00257929093209879
-377.445010855197,16,784.890021710394,6.42750629814577,0.0201295727269188
-385.172852038947,14,796.345704077895,17.8831886656468,6.55035348899806e-05
-385.174352943565,10,788.348705887129,9.88619047488146,0.00357100805889613
-384.526195483848,7,781.052390967695,2.58987555544741,0.13714042283513
-381.682398008088,10,781.364796016176,2.90228060392803,0.117307989010687
-381.538867765445,12,785.07773553089,6.61522011864236,0.0183262251719928
-375.09202046314,20,788.18404092628,9.72152551403155,0.003877460409872
-381.543156653999,16,793.086313307997,14.6237978957492,0.000334220011745995
-379.891467516959,14,785.782935033919,7.32041962167102,0.0128807423125405
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-380.231257706124,10,778.462515412248,0,0.500667977992614
-386.202369039497,7,784.404738078993,5.94222266674512,0.0256573948789216
-384.175430241038,10,786.350860482077,7.88834506982903,0.00969655461320338
-383.599557851447,12,789.199115702894,10.7366002906459,0.00233413883890979
-375.101374423925,20,788.20274884785,9.74023343560179,0.00384135990184262
-383.535211162081,16,797.070422324163,18.6079069119146,4.55925800845828e-05
-382.683051937245,14,791.366103874491,12.903588462243,0.000789898306063244
-384.526457966004,9,785.052915932008,6.59040051976035,0.0185550669543444
-381.493642239379,12,784.987284478758,6.52476906651043,0.019174065860928
-381.546043514708,14,789.092087029416,10.6295716171679,0.00246245139113399
-374.946913137257,24,795.893826274515,17.4313108622666,8.21086204765808e-05
-381.530568093866,18,797.061136187732,18.5986207754837,4.58047617498208e-05
-379.722822542572,18,793.445645085143,14.9831296728955,0.000279257307341299
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-382.494981448533,12,786.989962897065,8.52744748481723,0.00704430451707946
