"lnLik","k","AIC","dAIC","AICwt"
-314.191239701534,5,636.382479403067,11.7217198611471,0.0016288448887231
-308.790623553187,8,631.581247106374,6.92048756445411,0.0179661108850002
-306.896204612143,10,631.792409224285,7.13164968236526,0.0161659341149001
-304.757604265806,16,639.515208531612,14.8544489896923,0.000340107526181258
-308.621572167499,14,643.243144334998,18.5823847930776,5.27357671767293e-05
-306.35746657436,10,630.71493314872,6.05417360680042,0.027705868045364
-311.228070903554,7,634.456141807107,9.79538226518707,0.00426755005239666
-304.144994498904,10,626.289988997808,1.62922945588844,0.25318395237269
-307.069059601071,12,636.138119202143,11.4773596602225,0.00184052564387013
-304.838003640968,20,647.676007281937,23.0152477400168,5.74806022618043e-06
-308.233389733905,16,646.466779467811,21.8060199258905,1.05220846990653e-05
-303.11482305635,14,632.2296461127,7.56888657077957,0.0129914019678627
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-305.811440209787,10,629.622880419574,4.962120877654,0.0478308389662064
-310.851449964644,7,633.702899929289,9.04214038736859,0.00621932166211821
-303.33037977096,10,624.66075954192,0,0.571766697658275
-307.250930655899,12,636.501861311799,11.8411017698785,0.00153446249257364
-310.03727179093,20,658.07454358186,33.4137840399397,3.17327596574833e-08
-307.237050673193,16,644.474101346386,19.8133418044664,2.84974729151639e-05
-305.181534288369,14,636.363068576739,11.7023090348188,0.00164473046469256
-310.555671490086,9,637.111342980172,12.450583438252,0.00113138134777794
-304.162513007614,12,630.325026015228,5.66426647330832,0.0336696823965553
-315.775270787646,14,657.550541575293,32.8897820333726,4.12376048124219e-08
-302.968665697099,24,651.937331394197,27.2765718522775,6.82631831952797e-07
-306.688827806605,18,647.37765561321,22.7168960712901,6.67279144776294e-06
-309.998073051376,18,653.996146102753,29.3353865608327,2.43848788639792e-07
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-312.583511174778,12,647.167022349557,22.506262807637,7.4138873628156e-06
