"area","tip_avg_turn","tip_avg_ef","tip_avg_rate","predicted_turn"
0,0.173169827117865,0,0.221042036257223,0.100585050972803
1,0.173418127841952,0.12617198782425,0.069546264217007,0.101706924474055
1,0.172923624714178,0.127408622860341,0.0682655117805793,0.101717920164158
0,0.171160118127631,0,0.164003405875558,0.100585050972803
1,0.169935842824924,0.132225846912118,0.0745274985491763,0.101760753094878
0,0.165189898631187,0,0.198844723916894,0.100585050972803
1,0.169119039671981,0.13148843337019,0.0805631033270397,0.101754196293115
0,0.168845430287399,0,0.235840800144833,0.100585050972803
0,0.171617825029415,0,0.119864448071596,0.100585050972803
0,0.171617825011738,0,0.11986444755386,0.100585050972803
0,0.169843219721934,0,0.135862876132961,0.100585050972803
0,0.168900677190006,0,0.145203170625444,0.100585050972803
0,0.171298081997409,0,0.12247321181938,0.100585050972803
0,0.171298081982302,0,0.12247321122009,0.100585050972803
0,0.170257904817193,0,0.131782394000761,0.100585050972803
0,0.173990838126459,0,0.109491542878675,0.100585050972803
0,0.173990838126192,0,0.109491542754272,0.100585050972803
0,0.173903688031221,0,0.109964128640201,0.100585050972803
0,0.173903688031829,0,0.10996412850368,0.100585050972803
2,0.172145870025642,0.0898762689702608,0.113865339364952,0.10138419669673
1,0.171799698011795,0.12800921080228,0.0729894230032885,0.101723260364537
2,0.167970464860381,0.0965675569688175,0.113861333893656,0.101443693093865
2,0.168152722628049,0.0919574475421383,0.113854659937627,0.101402701747902
2,0.168152722648214,0.0919574475101598,0.113854659937235,0.101402701747618
0,0.17058137162387,0,0.121048856848823,0.100585050972803
2,0.170071711815259,0.0887541830644682,0.11386048435446,0.101374219534085
1,0.172417474751248,0.107868532578282,0.0256405219952647,0.101544177086336
1,0.172417474750865,0.107868532582966,0.0256405219214511,0.101544177086377
1,0.17144367130703,0.111119566067163,0.0294122009086951,0.101573084044098
1,0.171050541925534,0.111565478826263,0.0311429928370734,0.101577048931368
1,0.171050541918329,0.111565478859732,0.0311429926998355,0.101577048931665
1,0.171280323187187,0.110557123063536,0.0302402241024213,0.101568083014055
1,0.171280323180959,0.110557123090382,0.0302402239916327,0.101568083014294
1,0.170156775136265,0.113960169455771,0.0348031888134653,0.101598341612947
1,0.169753521183024,0.114388063417127,0.0378110689125892,0.101602146283895
1,0.169753521168637,0.114388063463466,0.0378110684613718,0.101602146284307
1,0.170911832467897,0.111060974004471,0.0506118203910595,0.101572563065681
0,0.170309247484453,0,0.423858662595039,0.100585050972803
1,0.170633294963732,0.109703445741937,0.0335851798722766,0.101560492438823
1,0.1706332949502,0.109703445801371,0.0335851793536596,0.101560492439352
1,0.172982795701561,0.105402200804626,0.0236107147882449,0.101522247398852
1,0.172982795703703,0.105402200806968,0.0236107147169524,0.101522247398873
1,0.171542660209197,0.110479227174596,0.0291227236217146,0.10156739039333
1,0.169802878797808,0.114746929628392,0.0366811724016328,0.101605337186249
1,0.168875114742694,0.11500038010352,0.0419449474668846,0.101607590771826
1,0.16887511473009,0.115000380143191,0.041944947020787,0.101607590772178
0,0.169829679810783,0,0.125851907732288,0.100585050972803
2,0.169421199936919,0.0782424707733549,0.113863240225909,0.101280753371939
1,0.17109023884357,0.109928559444852,0.0289231198130489,0.10156249406456
1,0.171090238825874,0.109928559525097,0.0289231195099734,0.101562494065273
1,0.170459789242422,0.111926992976922,0.0314310940597737,0.101580263378195
1,0.170459789236709,0.111926993000822,0.0314310939557719,0.101580263378408
1,0.172531680735228,0.105439973676808,0.0232848092930953,0.101522583260917
1,0.172531680735681,0.105439973677928,0.0232848092829268,0.101522583260927
1,0.171385318772878,0.109518829026357,0.0276000447917846,0.101558850896951
1,0.169500972355785,0.112683636610827,0.0356700833990798,0.101586991166648
1,0.16950097231453,0.112683636737266,0.0356700826881936,0.101586991167772
1,0.165638936813672,0.121344887430224,0.0526090902912763,0.101664003726643
1,0.167765830020579,0.114830831770024,0.0435580875750885,0.101606083212297
1,0.167765830001678,0.11483083182105,0.0435580870124915,0.10160608321275
1,0.168314663701145,0.109325320328288,0.041770776714161,0.10155713029094
1,0.168314663683317,0.109325320418081,0.041770775705415,0.101557130291739
0,0.153265071753286,0,0.826907841422561,0.100585050972803
1,0.157343374491496,0.125703710725942,0.0963206473270019,0.101702760731557
1,0.15734337437828,0.125703710771365,0.0963206478552473,0.101702760731961
2,0.171740361562818,0.0692137102903564,0.114044361183155,0.101200473055288
2,0.171740361554576,0.069213710312241,0.114044361183069,0.101200473055483
0,0.169657935247849,0,0.131363752287806,0.100585050972803
1,0.168750163162238,0.116214450735153,0.064239311473116,0.101618385827795
0,0.168255647894505,0,0.277342056966386,0.100585050972803
1,0.166594412953495,0.120568324685071,0.0612314244086215,0.101657098825001
1,0.164680512984866,0.123290873053948,0.0623515815316046,0.101681306693353
1,0.167774159053418,0.11259540508882,0.0446896450962559,0.101586206645391
1,0.167774158958868,0.112595405354441,0.0446896439902606,0.101586206647753
1,0.163233079090017,0.122053028865192,0.0654570007755009,0.101670300251923
1,0.163233079095259,0.122053028877927,0.0654570014882784,0.101670300252037
1,0.162437829323562,0.124122338435358,0.0689426734287281,0.10168869976843
0,0.116597276194948,0,1.77321876339312,0.100585050972803
1,0.170650818827784,0.110953155731768,0.0304130040970426,0.101571604386459
1,0.170650818823484,0.110953155751438,0.0304130039761829,0.101571604386634
1,0.169969169613493,0.11302230495234,0.033155254586937,0.101590002477198
1,0.169459366289142,0.114203456472618,0.0353146861707517,0.101600504828904
1,0.168008016906835,0.117075530629101,0.0416926177322315,0.101626042223894
