"lnLik","k","AIC","dAIC","AICwt"
-249.330341932187,5,506.660683864375,26.3374277552621,6.04298851309495e-07
-238.062108035611,8,490.124216071222,9.80095996210969,0.00235559229491098
-240.503104412498,10,499.006208824997,18.6829527158844,2.77587499279591e-05
-228.86639717428,16,487.732794348561,7.40953823944824,0.00778736900237347
-236.808194465332,14,499.616388930664,19.2931328215514,2.0459780871588e-05
-240.485058966461,10,498.970117932922,18.6468618238098,2.82642159149341e-05
-235.951130489004,7,483.902260978007,3.57900486889457,0.0528664936444583
-235.755625331242,10,489.511250662484,9.18799455337137,0.00320039713081585
-230.434617783208,12,482.869235566415,2.54597945730302,0.0886133438022365
-226.377955932057,20,490.755911864114,10.4326557550017,0.00171762806081126
-226.089315562199,16,482.178631124398,1.8553750152854,0.125158968151138
-228.506549635919,14,483.013099271838,2.68984316272537,0.0824630736325407
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-232.000792440055,10,482.00158488011,1.67832877099738,0.136743621495658
-235.336144864932,7,482.672289729863,2.34903362075096,0.0977834531269756
-236.293387305467,10,490.586774610934,10.2635185018215,0.00186920448499426
-231.225277715453,12,484.450555430906,4.1272993217936,0.0401901733323371
-231.638405993976,20,501.276811987952,20.9535558788397,8.91958589987468e-06
-229.584570505565,16,489.16914101113,8.8458849020177,0.00379744978095593
-233.280915662228,14,492.561831324456,12.238575215344,0.000696271627420344
-235.950045664718,9,487.900091329437,7.5768352203242,0.00716246769696989
-235.769547041567,12,493.539094083134,13.2158379740218,0.000427138567288779
-230.424778304607,14,486.849556609215,6.52630050010225,0.0121110944853172
-226.845134007968,24,499.690268015936,19.3670119068237,1.97177946102688e-05
-226.088268228502,18,486.176536457003,5.85328034789092,0.016956173880183
-228.506445434728,18,491.012890869456,10.6896347603431,0.00151052126822385
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-229.161628054556,12,480.323256109112,0,0.316483840108315
