"lnLik","k","AIC","dAIC","AICwt"
-1932.55002926494,5,3873.10005852988,128.90369090745,1.00959301477228e-28
-1909.75119052256,8,3833.50238104512,89.3060134226876,4.00564770845855e-20
-1894.05327802658,10,3806.10655605317,61.910188430732,3.56123441453054e-14
-1870.67683798014,16,3771.35367596027,27.1573083378407,1.25340836534614e-06
-1891.32850169078,14,3808.65700338156,64.4606357591269,9.94896632871654e-15
-1895.87552716356,10,3809.75105432711,65.5546867046792,5.75715360308646e-15
-1903.5733544746,7,3819.14670894921,74.9503413267767,5.24767993284576e-17
-1890.90716640878,10,3799.81433281756,55.6179651951265,8.27826789612921e-13
-1874.33477853057,12,3770.66955706115,26.4731894387151,1.76460343509093e-06
-1853.09818381122,20,3744.19636762243,0,0.989070311720748
-1872.99280765583,16,3775.98561531166,31.789247689228,1.23674379039798e-07
-1863.60563322311,14,3753.21126644621,9.014898823777,0.010906031785096
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1881.27987125411,10,3780.55974250821,36.3633748857815,1.25608965256228e-08
-1931.42360625026,7,3874.84721250052,130.650844878086,4.21460300867297e-29
-1909.7514180737,10,3837.50283614741,93.3064685249747,5.41982124485262e-21
-1893.99952576565,12,3809.99905153129,65.8026839088589,5.08576054326343e-15
-1901.51201379111,20,3841.02402758222,96.827659959783,9.31897095309086e-22
-1921.08061955216,16,3872.16123910432,127.964871481884,1.61438972621644e-28
-1895.87528165541,14,3817.75056331082,73.5541956883917,1.05471837437774e-16
-1903.59830160504,9,3823.19660321008,79.0002355876441,6.92698063834082e-18
-1879.6250548078,12,3781.25010961559,37.0537419931602,8.89424985503251e-09
-1874.35955864629,14,3774.71911729257,30.5227496701395,2.32968009473448e-07
-1869.3931017751,24,3784.7862035502,40.5898359277649,1.51794586598263e-09
-1873.00028879499,18,3780.00057758998,35.8042099675476,1.66127587084566e-08
-1865.89493234915,18,3765.7898646983,21.5934970758676,2.02422532316215e-05
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1899.74913793733,12,3821.49827587465,77.3019082522201,1.61931399333372e-17
