"lnLik","k","AIC","dAIC","AICwt"
-1774.41077089845,5,3556.8215417969,676.196872118991,1.46458312332159e-147
-1675.63327197249,8,3365.26654394498,484.641874267066,5.77235854936378e-106
-1462.97355732172,10,2943.94711464345,63.3224449655345,1.77707162140722e-14
-1425.31233483896,16,2880.62466967791,0,0.999998033887698
-1468.13758428347,14,2962.27516856694,81.6504988890297,1.86130948323896e-18
-1543.81575660506,10,3105.63151321011,225.006843532196,1.38160494150222e-49
-1760.6645254766,7,3533.32905095321,652.704381275294,1.84945426077132e-142
-1622.68120469167,10,3263.36240938334,382.737739705427,7.75452072513068e-84
-1482.01654999723,12,2986.03309999446,105.408430316548,1.290771387514e-23
-1478.21761765902,20,2994.43523531805,113.810565640133,1.9335207013319e-25
-1454.02604972995,16,2938.0520994599,57.4274297819811,3.38681296818978e-13
-1521.69305784749,14,3069.38611569498,188.761446017062,1.02558567341833e-41
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1538.77274611722,10,3095.54549223444,214.920822556526,2.14059992031594e-47
-1767.96910895267,7,3547.93821790534,667.313548227422,1.24366467523519e-145
-1782.91432844072,10,3583.82865688144,703.203987203528,2.00075310105592e-153
-1494.04359297485,12,3010.0871859497,129.462516271788,7.7191757856396e-29
-1491.98943386607,20,3021.97886773214,141.354198054229,2.01987754762267e-31
-1438.45178547011,16,2906.90357094022,26.2789012623011,1.96611194521086e-06
-1526.42910102864,14,3078.85820205727,198.233532379356,8.99776250566487e-44
-1758.68662440891,9,3533.37324881781,652.748579139898,1.80903159026042e-142
-1805.38970743947,12,3632.77941487893,752.154745201017,4.69538769032819e-164
-1481.65661564925,14,2989.31323129851,108.688561620593,2.50367450668703e-24
-1495.70331200691,24,3037.40662401381,156.781954335897,9.0204941891599e-35
-1460.9632451696,18,2955.9264903392,75.3018206612833,4.45057937415612e-17
-1519.475759655,18,3072.95151931,192.326849632089,1.72486213162096e-42
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1549.08573238671,12,3120.17146477342,239.546795095509,9.61775062734421e-53
