"lnLik","k","AIC","dAIC","AICwt"
-585.843967431243,5,1179.68793486249,45.6027477511127,1.24555986519395e-10
-573.51785333913,8,1161.03570667826,26.9505195668871,1.39844211201297e-06
-568.83934437832,10,1155.67868875664,21.5935016452672,2.03660194892923e-05
-552.042593555686,16,1134.08518711137,0,0.995120011395288
-563.863693954696,14,1153.72738790939,19.64220079802,5.40288533047912e-05
-572.125444365986,10,1162.25088873197,28.1657016205993,7.61677388995956e-07
-575.18370281356,7,1162.36740562712,28.2822185157479,7.18571091133765e-07
-577.157313579403,10,1172.31462715881,38.2294400474341,4.97116330742718e-09
-562.292371042771,12,1146.58474208554,12.4995549741689,0.00192146104437598
-559.363921212369,20,1156.72784242474,22.6426553133645,1.20527273045213e-05
-559.987061053728,16,1149.97412210746,15.888934996083,0.000352888140857948
-564.268315208716,14,1154.53663041743,20.4514433060594,3.60496433437691e-05
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-565.019648401095,10,1148.03929680219,13.9541096908181,0.000928493869258428
-581.093564387292,7,1174.18712877458,40.1019416632105,1.94916888853047e-09
-572.711823906598,10,1163.4236478132,29.3384607018234,4.23749954536211e-07
-566.549124006365,12,1155.09824801273,21.0130609013579,2.72237069476712e-05
-555.001064991035,20,1148.00212998207,13.9169428706966,0.000945909773815346
-563.444597412163,16,1156.88919482433,22.8040077129538,1.11185486904729e-05
-569.27955312304,14,1164.55910624608,30.4739191347078,2.40186170959339e-07
-575.183721734805,9,1166.36744346961,32.2822563582381,9.72461821079753e-08
-564.6581395092,12,1151.3162790184,17.2310919070269,0.000180381250594028
-562.292364195618,14,1150.58472839124,16.499541279863,0.000260043255218579
-562.461150684228,24,1170.92230136846,36.8371142570827,9.97235509043971e-09
-582.391128360138,18,1198.78225672028,64.6970696089029,8.8937577640155e-15
-564.268318180469,18,1162.53663636094,28.4514492495657,6.60270287388923e-07
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-565.01967521796,12,1152.03935043592,17.9541633245465,0.000125654611071725
