"lnLik","k","AIC","dAIC","AICwt"
-539.830080008937,5,1087.66016001787,39.5154881145249,2.24554104106822e-09
-523.021080984304,8,1060.04216196861,11.897490065259,0.00223096662811661
-519.718716503781,10,1057.43743300756,9.29276110421347,0.00820545713836571
-801.967795463702,16,1633.9355909274,585.790919024055,5.3594271905316e-128
-518.195401522022,14,1062.39080304404,14.246131140696,0.000689433122506465
-515.072335951674,10,1048.14467190335,0,0.855067137893225
-525.94824992973,7,1063.89649985946,15.7518279561111,0.000324738840184476
-548.301537540724,10,1114.60307508145,66.4584031780996,3.16768018320305e-15
-815.934043560199,12,1653.8680871204,605.723415217049,2.51670215901417e-132
-796.790083525452,20,1631.5801670509,583.435495147555,1.74017197959485e-127
-516.330084586009,16,1062.66016917202,14.5154972686689,0.000602559631766379
-514.821277393215,14,1055.64255478643,7.49788288308082,0.0201305497278836
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-821.495812933077,10,1660.99162586615,612.846953962805,7.14455258797443e-134
-533.220770032434,7,1078.44154006487,30.2968681615184,2.25485637904159e-07
-523.060958235931,10,1064.12191647186,15.9772445685137,0.000290125324892699
-518.27119314312,12,1058.54238628624,10.397714382892,0.00472242669729169
-805.880906258571,20,1649.76181251714,601.617140613794,1.96109224531994e-131
-817.492153001747,16,1664.98430600349,616.839634100146,9.70455356304797e-135
-513.144031139843,14,1052.28806227969,4.14339037633795,0.107714563895839
-532.738314073303,9,1081.47662814661,33.3319562432573,4.94376572368811e-08
-528.980383302002,12,1079.960766604,31.8160947006547,1.05492852029149e-07
-522.442751557291,14,1070.88550311458,22.7408312112343,9.86033026086796e-06
-806.231769257749,24,1658.4635385155,610.318866612149,2.52896157256485e-133
-818.429189195896,18,1670.85837839179,622.713706488444,5.14561097624193e-136
-518.282852382151,18,1070.5657047643,22.4210328609527,1.15700381464208e-05
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-528.209374650267,12,1078.41874930053,30.2740773971855,2.28069828878945e-07
