"lnLik","k","AIC","dAIC","AICwt"
-324.207842293025,5,656.41568458605,26.0021614506952,9.84544523506389e-07
-309.313490041402,8,632.626980082804,2.21345694744923,0.144173987275068
-309.914234055026,10,637.828468110052,7.41494497469773,0.0107003537490149
-309.350390756451,16,648.700781512901,18.2872583775467,4.66128092110901e-05
-310.020720944136,14,646.041441888272,15.6279187529176,0.000176186869703533
-308.632847082091,10,635.265694164182,4.85217102882734,0.0385387324990531
-319.305737646336,7,650.611475292672,20.1979521573178,1.79309539306376e-05
-306.206761567677,10,630.413523135354,0,0.436046674369583
-309.878663389394,12,641.757326778789,11.3438036434343,0.00150057364831363
-300.43234339578,20,638.864686791559,8.45116365620459,0.00637361913191575
-308.909352260557,16,647.818704521113,17.4051813857587,7.24512466044003e-05
-305.707750007151,14,637.415500014301,7.00197687894672,0.0131544598004934
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-307.987094751754,10,633.974189503508,3.56066636815342,0.0735096069771253
-323.890752495521,7,659.781504991042,29.3679818556876,1.82960250533113e-07
-309.326864468582,10,636.653728937165,6.24020580181048,0.0192526052265461
-311.672312327656,12,645.344624655311,14.9311015199569,0.000249623506296785
-300.351645051662,20,638.703290103324,8.28976696796963,0.00690928255233354
-306.523413667981,16,643.046827335962,12.6333042006079,0.0007874914138589
-312.97236912522,14,651.94473825044,21.5312151150858,9.20638265506631e-06
-317.885251600717,9,651.770503201433,21.3569800660789,1.00443926635243e-05
-308.442244927855,12,638.88448985571,8.4709667203557,0.00631082194487848
-309.577583503838,14,645.155167007677,14.7416438723225,0.000274426271187118
-305.40915541592,24,656.81831083184,26.4047876964859,8.0501909581552e-07
-306.544845991197,18,647.089691982394,16.67616884704,0.000104315519156824
-298.825352029506,18,631.650704059012,1.23718092365732,0.234899749933182
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-308.355998169087,12,638.711996338173,8.29847320281874,0.00687927100335449
