"closed","widespread","open"
0.08151118579508,0.262355796121103,0.656133018083817
0.0590005953367743,0.255753343237773,0.685246061425453
0.0544719405948579,0.615523458447624,0.330004600957518
0.0443983149702901,0.67089889212154,0.28470279290817
0.0442278888759679,0.679490509998247,0.276281601125785
0.0659027820870769,0.667652408577383,0.26644480933554
0.088313308922773,0.666433874978636,0.245252816098591
0.210296945855801,0.626323113038307,0.163379941105893
0.204374487073324,0.686988309914787,0.10863720301189
0.0698538970217339,0.744430478253526,0.18571562472474
0.0351014969019227,0.735700123971189,0.229198379126889
0.0262648360655843,0.734047141428003,0.239688022506413
0.0226110341309892,0.705937369229545,0.271451596639466
0.101785362211383,0.701730668245356,0.196483969543261
0.0219075460042835,0.916738238562408,0.0613542154333081
0.0228872579049418,0.645577956684974,0.331534785410084
0.711254167036397,0.256458649606349,0.0322871833572533
0.902220794646894,0.0934876190757554,0.00429158627735024
0.914998422401407,0.0821618498383345,0.00283972776025798
0.911774621426525,0.0879734835016582,0.00025189507181717
0.918693697322018,0.0812668896182366,3.94130597458132e-05
0.854126995661238,0.145492202802038,0.000380801536724104
0.959027586481545,0.0409121586533123,6.02548651428725e-05
0.960665513346054,0.039323970440338,1.05162136083599e-05
0.960685529084681,0.039306272542727,8.19837259225931e-06
0.0969538014252683,0.655112139112284,0.247934059462448
0.295439140065008,0.518592480714114,0.185968379220878
0.234935947517986,0.690453383713682,0.0746106687683313
0.221046553011923,0.74611715940452,0.0328362875835566
0.0527469180945267,0.908409792140031,0.038843289765442
0.0423409547749299,0.922556628846144,0.0351024163789259
0.0418525842093216,0.931621385088706,0.0265260307019721
0.0478661143573485,0.894863403849263,0.0572704817933883
0.883864033568433,0.114907892211869,0.00122807421969762
0.362638462617867,0.625352755060359,0.0120087823217735
0.106028917938952,0.609772447672039,0.28419863438901
0.141775278600046,0.667478521846388,0.190746199553566
0.0397010653055474,0.669588191022614,0.290710743671839
0.12757592209915,0.577258788337959,0.29516528956289
0.422380269708257,0.443218411415384,0.13440131887636
0.520890784965856,0.381242752897946,0.0978664621361981
0.533309442505509,0.369994705292384,0.0966958522021073
0.934660010419473,0.0647885658352632,0.000551423745264333
0.452598732127318,0.417269370302511,0.130131897570171
0.867643744957508,0.12166983666596,0.0106864183765317
0.045475725200418,0.237481698901918,0.717042575897664
0.051972885697293,0.603349387641911,0.344677726660796
0.0621196507243188,0.565823831592248,0.372056517683433
0.0472848999198126,0.557576375624825,0.395138724455362
0.0487864364002435,0.535664680523833,0.415548883075923
0.0377334857943423,0.640183037409409,0.322083476796248
0.0415217990182258,0.697738034730209,0.260740166251566
0.0440959022806153,0.72515289812356,0.230751199595825
0.0603855235386356,0.774782477300712,0.164831999160653
0.0478619549367096,0.792709409488328,0.159428635574962
0.0431115512738718,0.807087495614368,0.14980095311176
0.0461289534766584,0.841288021291438,0.112583025231904
0.0228877021330531,0.842257102361261,0.134855195505686
0.0158774532295726,0.840894171674565,0.143228375095862
0.0147970056265303,0.829341932001669,0.155861062371801
0.0146585524585772,0.826749827536212,0.158591620005211
0.0197770796738396,0.833527251759158,0.146695668567003
0.0222614922512774,0.849745203351022,0.1279933043977
0.0212076242928424,0.83227472981979,0.146517645887367
