"area","tip_avg_turn","tip_avg_ef","tip_avg_rate","predicted_turn"
1,0.93613055179092,0.045343780328285,0.271859791158436,0.912858291122123
1,0.936130551831512,0.0453437803260409,0.271859791206323,0.912858291118186
1,0.936170786071938,0.0453459289210993,0.2718343351411,0.912862060638626
1,0.936170786157568,0.0453459289200699,0.271834335107805,0.91286206063682
0,0.860547086124784,0,6.92306084434571,0.833306629633657
1,0.93650211274403,0.0455088458728182,0.274247365861501,0.91314788405476
1,0.931609529499797,0.0451011055481384,0.274660894282902,0.912432539633777
1,0.936132429155376,0.0454282640196006,0.272546830896701,0.913006510303766
1,0.936132429092544,0.0454282640190805,0.272546830787146,0.913006510302853
2,0.97131556924768,0.0640091341409718,8.2785272655993,0.945605007371167
1,0.932441950510241,0.0451943423461462,0.274773631976526,0.912596115368744
1,0.933069356038261,0.0451621376246689,0.273361109650516,0.91253961502663
1,0.933069355444114,0.0451621376247912,0.273361109450136,0.912539615026845
1,0.92842072538969,0.0449084814809413,0.276344239369112,0.912094597704868
1,0.928420725200186,0.0449084814789694,0.276344240061382,0.912094597701408
1,0.92412550817143,0.0446744288325018,0.279001124940805,0.911683972985792
1,0.932756104678534,0.045313156753944,0.276922145873252,0.912804564763141
0,0.856246344747697,0,6.93584065271883,0.833306629633657
1,0.93126291907151,0.0450713785155757,0.27482569442396,0.912380386178235
1,0.931271730165445,0.045070571996473,0.274833030556869,0.912378971211635
1,0.928702862574299,0.0449189405152266,0.276153304923405,0.912112947157625
1,0.928702862927208,0.0449189405155578,0.27615330564435,0.912112947158206
1,0.919984599106188,0.0444641876586378,0.280723348256122,0.911315123397754
1,0.922630241664853,0.0446012934569871,0.278954762310721,0.911555663422856
1,0.922630241706929,0.0446012934537076,0.278954762979925,0.911555663417102
1,0.911133509008085,0.0440341670449443,0.286341073647454,0.91056069017569
1,0.931540965573071,0.0450892373862206,0.274556626821276,0.912411717990929
1,0.931540965581066,0.0450892373909788,0.274556627795551,0.912411717999277
1,0.931592108457446,0.0450920156446189,0.274524401805986,0.912416592200138
1,0.931592108492672,0.045092015646597,0.274524402150003,0.912416592203608
1,0.9318653933244,0.0451030892017549,0.274290183129257,0.912436019779011
1,0.931865393040321,0.0451030892060751,0.274290183378118,0.912436019786591
1,0.929839016868666,0.0450736246159205,0.278002958192921,0.912384326763096
1,0.929839015879401,0.0450736246162087,0.278002958388539,0.912384326763601
1,0.928327246193799,0.0449959494053923,0.279367173420253,0.91224805246022
0,0.858845865039272,0,6.9100406404756,0.833306629633657
2,0.957168002783945,0.0615821467059721,8.29670175748181,0.941347072071815
1,0.928690655532112,0.0449225199692349,0.276159560050853,0.912119226993834
1,0.928690655058776,0.0449225199674323,0.276159560408678,0.912119226990672
1,0.925702630637157,0.0447596171281327,0.278039140835033,0.911833428333532
1,0.932930918365311,0.0451542589298295,0.273489708316864,0.912525792551744
1,0.932930918165137,0.0451542589313689,0.273489708242712,0.912525792554445
1,0.927190067301598,0.0448422004915781,0.277158804221376,0.911978313557609
0,0.834612282809122,0,6.98968795783437,0.833306629633657
0,0.802033125757693,0,7.02701485496866,0.833306629633657
1,0.880680561057095,0.0431724259546635,0.301660482104049,0.909048841472111
1,0.878245100977474,0.0428579356503606,0.301843086526507,0.908497095983574
1,0.934347330562153,0.045222309483804,0.27258645301045,0.912645181243968
1,0.934347328923895,0.0452223094475376,0.272586452724658,0.912645181180342
1,0.933353817699008,0.0451662382687633,0.273225040839099,0.912546809244857
1,0.933353817734005,0.045166238269809,0.27322504080599,0.912546809246691
2,1.03640089990477,0.0762029603127399,8.27853017465347,0.966997999416442
1,1.01201924668068,0.0602984053544961,0.313272977917194,0.939094861146921
2,1.02461987368606,0.0740815198078908,8.27853219663175,0.963276119244832
1,0.911395489848908,0.0441112728416408,0.285734774721588,0.910695965492243
1,0.899080958518024,0.0436304348047491,0.291424801847645,0.909852377585265
