"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Heliconia_acuminata",0.94,0.06,"closed",0,1
"Heliconia_adflexa",1,0,"closed",0,1
"Heliconia_aemygdiana",1,0,"closed",0,1
"Heliconia_angusta",0.96,0.04,"closed",0,1
"Heliconia_apparicioi",1,0,"closed",0,1
"Heliconia_arrecta",1,0,"closed",0,1
"Heliconia_atropurpurea",1,0,"closed",0,1
"Heliconia_aurantiaca",1,0,"closed",0,1
"Heliconia_beckneri",1,0,"closed",0,1
"Heliconia_bella",1,0,"closed",0,1
"Heliconia_berryi",1,0,"closed",0,1
"Heliconia_bihai",0.89,0.11,"closed",0,1
"Heliconia_bourgaeana",1,0,"closed",0,1
"Heliconia_brachyantha",0.8,0.2,"closed",0,1
"Heliconia_brenneri",1,0,"closed",0,1
"Heliconia_burleana",1,0,"closed",0,1
"Heliconia_caribaea",1,0,"closed",0,1
"Heliconia_chartacea",0.99,0.01,"closed",0,1
"Heliconia_clinophila",1,0,"closed",0,1
"Heliconia_colgantea",1,0,"closed",0,1
"Heliconia_collinsiana",1,0,"closed",0,1
"Heliconia_combinata",1,0,"closed",0,1
"Heliconia_cordata",1,0,"closed",0,1
"Heliconia_crassa",1,0,"closed",0,1
"Heliconia_curtispatha",0.95,0.05,"closed",0,1
"Heliconia_danielsiana",1,0,"closed",0,1
"Heliconia_dasyantha",1,0,"closed",0,1
"Heliconia_densiflora",0.94,0.06,"closed",0,1
"Heliconia_dielsiana",1,0,"closed",0,1
"Heliconia_episcopalis",0.96,0.04,"closed",0,1
"Heliconia_estherae",1,0,"closed",0,1
"Heliconia_farinosa",0.97,0.03,"closed",0,1
"Heliconia_fragilis",1,0,"closed",0,1
"Heliconia_gaiboriana",1,0,"closed",0,1
"Heliconia_gracilis",1,0,"closed",0,1
"Heliconia_griggsiana",1,0,"closed",0,1
"Heliconia_harlingii",0.75,0.25,"closed",0,1
"Heliconia_huilensis",1,0,"closed",0,1
"Heliconia_ignescens",1,0,"closed",0,1
"Heliconia_imbricata",1,0,"closed",0,1
"Heliconia_impudica",1,0,"closed",0,1
"Heliconia_indica",1,0,"closed",0,1
"Heliconia_irrasa",0.97,0.03,"closed",0,1
"Heliconia_julianii",0.97,0.03,"closed",0,1
"Heliconia_juruana",1,0,"closed",0,1
"Heliconia_lanata",1,0,"closed",0,1
"Heliconia_lankesteri",1,0,"closed",0,1
"Heliconia_lasiorachis",1,0,"closed",0,1
"Heliconia_latispatha",0.95,0.05,"closed",0,1
"Heliconia_lentiginosa",1,0,"closed",0,1
"Heliconia_librata",1,0,"closed",0,1
"Heliconia_lingulata",1,0,"closed",0,1
"Heliconia_longiflora",0.98,0.02,"closed",0,1
"Heliconia_lophocarpa",1,0,"closed",0,1
"Heliconia_lourteigiae",1,0,"closed",0,1
"Heliconia_lozanoi",1,0,"closed",0,1
"Heliconia_lutea",1,0,"closed",0,1
"Heliconia_maculata",1,0,"closed",0,1
"Heliconia_magnifica",1,0,"closed",0,1
"Heliconia_marginata",0.85,0.15,"closed",0,1
"Heliconia_mariae",0.94,0.06,"closed",0,1
"Heliconia_meridensis",0.89,0.11,"closed",0,1
"Heliconia_metallica",0.94,0.06,"closed",0,1
"Heliconia_mooreana",1,0,"closed",0,1
"Heliconia_mucilagina",1,0,"closed",0,1
"Heliconia_mutisiana",0.89,0.11,"closed",0,1
"Heliconia_nariniensis",1,0,"closed",0,1
"Heliconia_necrobracteata",1,0,"closed",0,1
"Heliconia_nigripraefixa",0.95,0.05,"closed",0,1
"Heliconia_nutans",1,0,"closed",0,1
"Heliconia_obscuroides",1,0,"closed",0,1
"Heliconia_oleosa",1,0,"closed",0,1
"Heliconia_orthotricha",1,0,"closed",0,1
"Heliconia_osaensis",1,0,"closed",0,1
"Heliconia_paludigena",1,0,"closed",0,1
"Heliconia_papuana",1,0,"closed",0,1
"Heliconia_pardoi",1,0,"closed",0,1
"Heliconia_pastazae",1,0,"closed",0,1
"Heliconia_pendula",0.85,0.15,"closed",0,1
"Heliconia_penduloides",1,0,"closed",0,1
"Heliconia_peteriana",1,0,"closed",0,1
"Heliconia_platystachys",0.89,0.11,"closed",0,1
"Heliconia_pogonantha",0.97,0.03,"closed",0,1
"Heliconia_pseudoaemygdiana",1,0,"closed",0,1
"Heliconia_psittacorum",0.71,0.29,"closed",1,1
"Heliconia_ramonensis",1,0,"closed",0,1
"Heliconia_regalis",1,0,"closed",0,1
"Heliconia_reptans",1,0,"closed",0,1
"Heliconia_reticulata",1,0,"closed",0,1
"Heliconia_richardiana",0.96,0.04,"closed",0,1
"Heliconia_rigida",1,0,"closed",0,1
"Heliconia_riopalenquensis",1,0,"closed",0,1
"Heliconia_robertoi",1,0,"closed",0,1
"Heliconia_robusta",1,0,"closed",0,1
"Heliconia_rodriguensis",1,0,"closed",0,1
"Heliconia_rodriguezii",1,0,"closed",0,1
"Heliconia_rostrata",0.98,0.02,"closed",0,1
"Heliconia_sanctae-martae",1,0,"closed",0,1
"Heliconia_sarapiquensis",1,0,"closed",0,1
"Heliconia_schiedeana",0.95,0.05,"closed",0,1
"Heliconia_schumanniana",1,0,"closed",0,1
"Heliconia_sclerotricha",1,0,"closed",0,1
"Heliconia_secunda",1,0,"closed",0,1
"Heliconia_signa-hispanica",1,0,"closed",0,1
"Heliconia_spathocircinata",0.97,0.03,"closed",0,1
"Heliconia_spiralis",1,0,"closed",0,1
"Heliconia_spissa",1,0,"closed",0,1
"Heliconia_standleyi",1,0,"closed",0,1
"Heliconia_stilesii",1,0,"closed",0,1
