"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Coluteocarpus_vesicaria",0.86,0.14,"closed",0,1
"Eunomia_oppositifolia",0,1,"open",1,0
"Microthlaspi_natolicum_subsp._sporadium",0,1,"open",1,0
"Microthlaspi_natolicum_subsp._gaillardotii",0,1,"open",1,0
"Microthlaspi_perfoliatum",0.31,0.69,"open",1,1
"Noccaea_andersonii",0.5,0.5,"closed",1,1
"Noccaea_caerulescens",0.85,0.15,"closed",0,1
"Noccaea_fendleri_subsp._glauca",0.82,0.18,"closed",0,1
"Noccaea_fendleri",0.78,0.22,"closed",0,1
"Noccaea_kovatsii",0,1,"open",1,0
"Noccaea_nevadensis",0,1,"open",1,0
"Noccaea_papyracea",1,0,"closed",0,1
"Noccaea_praecox",0,1,"open",1,0
"Noccaea_rotundifolia",1,0,"closed",0,1
"Noccaea_stylosa",1,0,"closed",0,1
"Noccaea_tymphaea",0,1,"open",1,0
"Noccaea_virens",1,0,"closed",0,1
"Pseudosempervivum_sempervivum",0.5,0.5,"closed",1,1
"Pseudosempervivum_sintenisii",1,0,"closed",0,1
