"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Smelowskia_alba",0.41,0.59,"open",1,1
"Smelowskia_altaica",0,1,"open",1,0
"Smelowskia_americana",0.88,0.12,"closed",0,1
"Smelowskia_annua",0,1,"open",1,0
"Smelowskia_bartholomewii",0,1,"open",1,0
"Smelowskia_bifurcata",0.23,0.77,"open",1,0
"Smelowskia_borealis",0,1,"open",1,0
"Smelowskia_calycina",0.87,0.13,"closed",0,1
"Smelowskia_flavissima",0,1,"open",1,0
"Smelowskia_inopinata",1,0,"closed",0,1
"Smelowskia_johnsonii",0,1,"open",1,0
"Smelowskia_media",0.09,0.91,"open",1,0
"Smelowskia_ovalis",1,0,"closed",0,1
"Smelowskia_parryoides",0.5,0.5,"closed",1,1
"Smelowskia_porsildii",0.13,0.87,"open",1,0
"Smelowskia_sisymbrioides",0,1,"open",1,0
"Smelowskia_sophiifolia",0.5,0.5,"closed",1,1
"Smelowskia_tibetica",0.04,0.96,"open",1,0
