"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Chartoloma_platycarpum",1,0,"closed",0,1
"Isatis_brevipes",0.14,0.86,"open",1,0
"Isatis_costata",0.15,0.85,"open",1,0
"Isatis_emarginata",0,1,"open",1,0
"Isatis_glauca",0.71,0.29,"closed",1,1
"Isatis_kotschyana",1,0,"closed",0,1
"Isatis_leuconeura",1,0,"closed",0,1
"Isatis_lusitanica",0,1,"open",1,0
"Isatis_microcarpa",0,1,"open",1,0
"Isatis_minima",0.22,0.78,"open",1,0
"Isatis_multicaulis",0,1,"open",1,0
"Isatis_pachycarpa",0,1,"open",1,0
"Isatis_raphanifolia",1,0,"closed",0,1
"Isatis_tinctoria",0.61,0.39,"closed",1,1
"Isatis_trachycarpa",0,1,"open",1,0
"Myagrum_perfoliatum",0.56,0.44,"closed",1,1
"Schimpera_arabica",0.1,0.9,"open",1,0
