"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Costus_allenii",1,0,"closed",0,1
"Costus_amazonicus",1,0,"closed",0,1
"Costus_amazonicus_subsp._krukovii",1,0,"closed",0,1
"Costus_arabicus",0.8,0.2,"closed",0,1
"Costus_asplundii",1,0,"closed",0,1
"Costus_barbatus",0.6,0.4,"closed",1,1
"Costus_chartaceus",1,0,"closed",0,1
"Costus_dirzoi",1,0,"closed",0,1
"Costus_erythrocoryne",1,0,"closed",0,1
"Costus_erythrophyllus",1,0,"closed",0,1
"Costus_erythrothyrsus",1,0,"closed",0,1
"Costus_glaucus",1,0,"closed",0,1
"Costus_laevis",0.99,0.01,"closed",0,1
"Costus_lasius",0.99,0.01,"closed",0,1
"Costus_lima",0.94,0.06,"closed",0,1
"Costus_longebracteolatus",1,0,"closed",0,1
"Costus_malortieanus",1,0,"closed",0,1
"Costus_montanus",1,0,"closed",0,1
"Costus_nitidus",1,0,"closed",0,1
"Costus_osae",1,0,"closed",0,1
"Costus_pictus",1,0,"closed",0,1
"Costus_plicatus",1,0,"closed",0,1
"Costus_productus",1,0,"closed",0,1
"Costus_pulverulentus",0.95,0.05,"closed",0,1
"Costus_ricus",1,0,"closed",0,1
"Costus_scaber",0.95,0.05,"closed",0,1
"Costus_spicatus",0.85,0.15,"closed",0,1
"Costus_spiralis_var._villosus",0.78,0.22,"closed",0,1
"Costus_stenophyllus",0,1,"open",1,0
"Costus_vargasii",1,0,"closed",0,1
"Costus_villosissimus",1,0,"closed",0,1
"Costus_wilsonii",1,0,"closed",0,1
"Costus_woodsonii",0.83,0.17,"closed",0,1
"Costus_zamoranus",1,0,"closed",0,1
"Costus_zingiberoides",1,0,"closed",0,1
