"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Erysimum_acrotonum",0,1,"open",1,0
"Erysimum_amurense",0.79,0.21,"closed",0,1
"Erysimum_arbuscula",1,0,"closed",0,1
"Erysimum_asperum",0.16,0.84,"open",1,0
"Erysimum_badghysi",0,1,"open",1,0
"Erysimum_belvederense",0,1,"open",1,0
"Erysimum_bicolor",0,1,"open",1,0
"Erysimum_bonannianum",0,1,"open",1,0
"Erysimum_caespitosum",1,0,"closed",0,1
"Erysimum_callicarpum",1,0,"closed",0,1
"Erysimum_canum",0.42,0.58,"open",1,1
"Erysimum_capitatum",0.48,0.52,"open",1,1
"Erysimum_cheiranthoides",0.77,0.23,"closed",0,1
"Erysimum_cheiri",0.49,0.51,"open",1,1
"Erysimum_comatum",0.44,0.56,"open",1,1
"Erysimum_crassicaule",0,1,"open",1,0
"Erysimum_crassipes",0.1,0.9,"open",1,0
"Erysimum_crassistylum",0.17,0.83,"open",1,0
"Erysimum_cuspidatum",0.71,0.29,"closed",1,1
"Erysimum_cyaneum",0,1,"open",1,0
"Erysimum_czernjajevii",0,1,"open",1,0
"Erysimum_deflexum",0,1,"open",1,0
"Erysimum_diffusum",0.95,0.05,"closed",0,1
"Erysimum_duriaei",0.81,0.19,"closed",0,1
"Erysimum_elbrusense",1,0,"closed",0,1
"Erysimum_franciscanum",0.33,0.67,"open",1,1
"Erysimum_ghaznicum",0,1,"open",1,0
"Erysimum_griffithii",0,1,"open",1,0
"Erysimum_hieraciifolium",0.6,0.4,"closed",1,1
"Erysimum_ibericum",1,0,"closed",0,1
"Erysimum_idae",0,1,"open",1,0
"Erysimum_incanum",0.06,0.94,"open",1,0
"Erysimum_inense",0,1,"open",1,0
"Erysimum_ischnostylum",0.45,0.55,"open",1,1
"Erysimum_krendlii",0,1,"open",1,0
"Erysimum_kurdicum",1,0,"closed",0,1
"Erysimum_leptophyllum",0.55,0.45,"closed",1,1
"Erysimum_leptostylum",0.25,0.75,"open",1,0
"Erysimum_leucanthemum",0.04,0.96,"open",1,0
"Erysimum_linariifolium",0,1,"open",1,0
"Erysimum_majellense",0.67,0.33,"closed",1,1
"Erysimum_metlesicsii",0.25,0.75,"open",1,0
"Erysimum_myriophyllum",0,1,"open",1,0
"Erysimum_nasturtioides",1,0,"closed",0,1
"Erysimum_odoratum",1,0,"closed",0,1
"Erysimum_oleifolium",0,1,"open",1,0
"Erysimum_pachycarpum",0,1,"open",1,0
"Erysimum_pallasii",0.07,0.93,"open",1,0
"Erysimum_pectinatum",0,1,"open",1,0
"Erysimum_perofskianum",0.86,0.14,"closed",0,1
"Erysimum_pulchellum",0.4,0.6,"open",1,1
"Erysimum_pusillum",0,1,"open",1,0
"Erysimum_quadrangulum",1,0,"closed",0,1
"Erysimum_repandum",0.26,0.74,"open",1,1
"Erysimum_rhodium",0,1,"open",1,0
"Erysimum_roseum",0.06,0.94,"open",1,0
"Erysimum_salangense",0,1,"open",1,0
"Erysimum_scabrum",0,1,"open",1,0
"Erysimum_semperflorens",0,1,"open",1,0
"Erysimum_senoneri",0,1,"open",1,0
"Erysimum_siliculosum",0,1,"open",1,0
"Erysimum_sintenisianum",0.5,0.5,"closed",1,1
"Erysimum_sisymbrioides",0.27,0.73,"open",1,1
"Erysimum_smyrnaeum",0.75,0.25,"closed",0,1
"Erysimum_subulatum",0.5,0.5,"closed",1,1
"Erysimum_sylvestre",1,0,"closed",0,1
"Erysimum_szowitsianum",0,1,"open",1,0
"Erysimum_uncinatifolium",1,0,"closed",0,1
"Erysimum_wilczekianum",1,0,"closed",0,1
"Erysimum_witmannii",1,0,"closed",0,1
