"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Calyptranthes_barkeri",1,0,"closed",0,1
"Calyptranthes_bipennis",0.96,0.04,"closed",0,1
"Calyptranthes_brasiliensis",0.65,0.35,"closed",1,1
"Calyptranthes_clusiifolia",0.54,0.46,"closed",1,1
"Calyptranthes_concinna",0.79,0.21,"closed",0,1
"Calyptranthes_fasciculata",0.85,0.15,"closed",0,1
"Calyptranthes_grandifolia",0.87,0.13,"closed",0,1
"Calyptranthes_hatschbachii",1,0,"closed",0,1
"Calyptranthes_laevigata",0,1,"open",1,0
"Calyptranthes_lanceolata",0.98,0.02,"closed",0,1
"Calyptranthes_lindeniana",0.95,0.05,"closed",0,1
"Calyptranthes_longicalyptrata",1,0,"closed",0,1
"Calyptranthes_lucida",0.65,0.35,"closed",1,1
"Calyptranthes_multiflora",0.82,0.18,"closed",0,1
"Calyptranthes_pallens",0.91,0.09,"closed",0,1
"Calyptranthes_pulchella",0.83,0.17,"closed",0,1
"Calyptranthes_restingae",1,0,"closed",0,1
"Calyptranthes_sintenisii",1,0,"closed",0,1
"Calyptranthes_speciosa",0.98,0.02,"closed",0,1
"Calyptranthes_spruceana",1,0,"closed",0,1
"Calyptranthes_widgreniana",0.52,0.48,"closed",1,1
"Marlierea_clausseniana",0.45,0.55,"open",1,1
"Marlierea_rubiginosa",0.33,0.67,"open",1,1
"Marlierea_teuscheriana",1,0,"closed",0,1
"Myrcia_amazonica",0.77,0.23,"closed",0,1
"Myrcia_anceps",0.69,0.31,"closed",1,1
"Myrcia_antonia",0.75,0.25,"closed",0,1
"Myrcia_ascendens",0,1,"open",1,0
"Myrcia_aurea",1,0,"closed",0,1
"Myrcia_basicordata",1,0,"closed",0,1
"Myrcia_bicarinata",1,0,"closed",0,1
"Myrcia_bicolor",0.92,0.08,"closed",0,1
"Myrcia_blanchetiana",0.23,0.77,"open",1,0
"Myrcia_bracteata",0.93,0.07,"closed",0,1
"Myrcia_brasiliensis",0.87,0.13,"closed",0,1
"Myrcia_calyptranthoides",0.43,0.57,"open",1,1
"Myrcia_carvalhoi",1,0,"closed",0,1
"Myrcia_cerqueiria",1,0,"closed",0,1
"Myrcia_clavija",1,0,"closed",0,1
"Myrcia_costeira",1,0,"closed",0,1
"Myrcia_crocea",0.95,0.05,"closed",0,1
"Myrcia_cuprea",0.76,0.24,"closed",0,1
"Myrcia_decorticans",0.82,0.18,"closed",0,1
"Myrcia_densa",0.17,0.83,"open",1,0
"Myrcia_elevata",1,0,"closed",0,1
"Myrcia_eriocalyx",0.61,0.39,"closed",1,1
"Myrcia_eriopus",0.81,0.19,"closed",0,1
"Myrcia_espiritosantensis",1,0,"closed",0,1
"Myrcia_eumecephylla",1,0,"closed",0,1
"Myrcia_eximia",0.56,0.44,"closed",1,1
"Myrcia_fenzliana",0.32,0.68,"open",1,1
"Myrcia_ferruginosa",1,0,"closed",0,1
"Myrcia_flagellaris",0.9,0.1,"closed",0,1
"Myrcia_follii",1,0,"closed",0,1
"Myrcia_glazioviana",0.29,0.71,"open",1,1
"Myrcia_grandifolia",0.69,0.31,"closed",1,1
"Myrcia_grandis",1,0,"closed",0,1
"Myrcia_grazielae",1,0,"closed",0,1
"Myrcia_guianensis",0.53,0.47,"closed",1,1
"Myrcia_hartwegiana",0.71,0.29,"closed",1,1
"Myrcia_hatschbachii",0.96,0.04,"closed",0,1
"Myrcia_hebepetala",0.79,0.21,"closed",0,1
"Myrcia_hexasticha",0.88,0.12,"closed",0,1
"Myrcia_ilheosensis",0.62,0.38,"closed",1,1
"Myrcia_inaequiloba",0.86,0.14,"closed",0,1
