"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Chromolucuma_apiculata",1,0,"closed",0,1
"Chromolucuma_rubriflora",0.83,0.17,"closed",0,1
"Chrysophyllum_amazonicum",0.97,0.03,"closed",0,1
"Chrysophyllum_sparsiflorum",0.85,0.15,"closed",0,1
"Chrysophyllum_ucuquirana-branca",1,0,"closed",0,1
"Ecclinusa_atabapoensis",1,0,"closed",0,1
"Ecclinusa_lanceolata",1,0,"closed",0,1
"Ecclinusa_ramiflora",0.95,0.05,"closed",0,1
"Elaeoluma_schomburgkiana",0.96,0.04,"closed",0,1
"Micropholis_guyanensis",0.96,0.04,"closed",0,1
"Micropholis_splendens",1,0,"closed",0,1
"Pouteria_oxypetala",1,0,"closed",0,1
"Pouteria_retinervis",1,0,"closed",0,1
"Pouteria_subcaerulea",0.25,0.75,"open",1,0
"Pradosia_brevipes",0.26,0.74,"open",1,1
"Pradosia_caracasana",0.88,0.12,"closed",0,1
"Pradosia_cochlearia",0.88,0.12,"closed",0,1
"Pradosia_colombiana",0.7,0.3,"closed",1,1
"Pradosia_cuatrecasasii",0.67,0.33,"closed",1,1
"Pradosia_decipiens",1,0,"closed",0,1
"Pradosia_granulosa",0.9,0.1,"closed",0,1
"Pradosia_grisebachii",0.89,0.11,"closed",0,1
"Pradosia_kuhlmannii",1,0,"closed",0,1
"Pradosia_lactescens",1,0,"closed",0,1
"Pradosia_lahoziana",1,0,"closed",0,1
"Pradosia_longipedicellata",1,0,"closed",0,1
"Pradosia_montana",1,0,"closed",0,1
"Pradosia_ptychandra",1,0,"closed",0,1
"Pradosia_restingae",1,0,"closed",0,1
"Pradosia_schomburgkiana",0.95,0.05,"closed",0,1
"Pradosia_subverticillata",1,0,"closed",0,1
"Pradosia_surinamensis",0.64,0.36,"closed",1,1
"Pradosia_verticillata",1,0,"closed",0,1
