"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Adansonia_grandidieri",0,1,"open",1,0
"Adansonia_gregorii",0,1,"open",1,0
"Adansonia_madagascariensis",0.77,0.23,"closed",0,1
"Adansonia_rubrostipa",0.21,0.79,"open",1,0
"Adansonia_suarezensis",1,0,"closed",0,1
"Adansonia_za",0.36,0.64,"open",1,1
"Aguiaria_excelsa",1,0,"closed",0,1
"Bernoullia_flammea",1,0,"closed",0,1
"Bombax_buonopozense",0.91,0.09,"closed",0,1
"Bombax_ceiba",0.68,0.32,"closed",1,1
"Catostemma_albuquerquei",1,0,"closed",0,1
"Catostemma_fragrans",1,0,"closed",0,1
"Catostemma_milanezii",0,1,"open",1,0
"Cavanillesia_chicamochae",1,0,"closed",0,1
"Cavanillesia_platanifolia",0.88,0.12,"closed",0,1
"Cavanillesia_umbellata",0.69,0.31,"closed",1,1
"Ceiba_acuminata",0.95,0.05,"closed",0,1
"Ceiba_aesculifolia",0.96,0.04,"closed",0,1
"Ceiba_chodatii",0.3,0.7,"open",1,1
"Ceiba_crispiflora",0.8,0.2,"closed",0,1
"Ceiba_erianthos",0.55,0.45,"closed",1,1
"Ceiba_glaziovii",0.14,0.86,"open",1,0
"Ceiba_insignis",0.65,0.35,"closed",1,1
"Ceiba_jasminodora",0.27,0.73,"open",1,1
"Ceiba_pentandra",0.84,0.16,"closed",0,1
"Ceiba_pubiflora",0.35,0.65,"open",1,1
"Ceiba_rubriflora",0.86,0.14,"closed",0,1
"Ceiba_samauma",0.84,0.16,"closed",0,1
"Ceiba_schottii",0.93,0.07,"closed",0,1
"Ceiba_speciosa",0.78,0.22,"closed",0,1
"Ceiba_ventricosa",0.71,0.29,"closed",1,1
"Eriotheca_bahiensis",1,0,"closed",0,1
"Eriotheca_candolleana",0.5,0.5,"closed",1,1
"Eriotheca_crenulaticalyx",0.36,0.64,"open",1,1
"Eriotheca_discolor",1,0,"closed",0,1
"Eriotheca_dolichopoda",1,0,"closed",0,1
"Eriotheca_estevesiae",0.15,0.85,"open",1,0
"Eriotheca_globosa",0.91,0.09,"closed",0,1
"Eriotheca_gracilipes",0.19,0.81,"open",1,0
"Eriotheca_longipedicellata",1,0,"closed",0,1
"Eriotheca_longitubulosa",1,0,"closed",0,1
"Eriotheca_macrophylla",0.88,0.12,"closed",0,1
"Eriotheca_obcordata",0.94,0.06,"closed",0,1
"Eriotheca_parvifolia",0.12,0.88,"open",1,0
"Eriotheca_pentaphylla",1,0,"closed",0,1
"Eriotheca_pubescens",0.05,0.95,"open",1,0
"Eriotheca_roseorum",0.79,0.21,"closed",0,1
"Eriotheca_ruizii",0.73,0.27,"closed",1,1
"Eriotheca_saxicola",1,0,"closed",0,1
"Eriotheca_squamigera",1,0,"closed",0,1
"Gyranthera_caribensis",0.5,0.5,"closed",1,1
"Huberodendron_patinoi",0.96,0.04,"closed",0,1
"Huberodendron_swietenioides",1,0,"closed",0,1
"Neobuchia_paulinae",1,0,"closed",0,1
"Ochroma_pyramidale",0.95,0.05,"closed",0,1
"Pachira_brevipes",1,0,"closed",0,1
"Pachira_endecaphylla",0.69,0.31,"closed",1,1
"Pachira_faroensis",1,0,"closed",0,1
"Pachira_flaviflora",0.92,0.08,"closed",0,1
"Pachira_glabra",0.88,0.12,"closed",0,1
"Pachira_gracilis",1,0,"closed",0,1
"Pachira_humilis",1,0,"closed",0,1
"Pachira_insignis",0.98,0.02,"closed",0,1
"Pachira_mawarinumae",1,0,"closed",0,1
"Pachira_minor",0.8,0.2,"closed",0,1
"Pachira_moreirae",0.5,0.5,"closed",1,1
"Pachira_quinata",0.79,0.21,"closed",0,1
"Pachira_retusa",0.11,0.89,"open",1,0
"Patinoa_sphaerocarpa",1,0,"closed",0,1
"Pseudobombax_andicola",0.5,0.5,"closed",1,1
"Pseudobombax_argentinum",0.27,0.73,"open",1,1
"Pseudobombax_calcicola",1,0,"closed",0,1
"Pseudobombax_campestre",0.17,0.83,"open",1,0
"Pseudobombax_croizatii",0,1,"open",1,0
"Pseudobombax_ellipticoideum",1,0,"closed",0,1
"Pseudobombax_ellipticum",0.97,0.03,"closed",0,1
"Pseudobombax_grandiflorum",0.79,0.21,"closed",0,1
"Pseudobombax_guayasense",0.33,0.67,"open",1,1
"Pseudobombax_longiflorum",0.34,0.66,"open",1,1
"Pseudobombax_marginatum",0.25,0.75,"open",1,0
"Pseudobombax_millei",1,0,"closed",0,1
"Pseudobombax_minimum",0,1,"open",1,0
"Pseudobombax_munguba",1,0,"closed",0,1
"Pseudobombax_parvifolium",0.14,0.86,"open",1,0
"Pseudobombax_petropolitanum",1,0,"closed",0,1
"Pseudobombax_pulchellum",0.33,0.67,"open",1,1
"Pseudobombax_septenatum",0.93,0.07,"closed",0,1
"Pseudobombax_simplicifolium",0.15,0.85,"open",1,0
"Pseudobombax_tomentosum",0.14,0.86,"open",1,0
"Scleronema_micranthum",1,0,"closed",0,1
"Scleronema_praecox",1,0,"closed",0,1
"Spirotheca_elegans",0.33,0.67,"open",1,1
"Spirotheca_rivieri",1,0,"closed",0,1
