"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Collinsia_bartsiifolia",0.08,0.92,"open",1,0
"Collinsia_callosa",0.31,0.69,"open",1,1
"Collinsia_childii",0.35,0.65,"open",1,1
"Collinsia_concolor",0,1,"open",1,0
"Collinsia_grandiflora",0.93,0.07,"closed",0,1
"Collinsia_heterophylla",0.13,0.87,"open",1,0
"Collinsia_linearis",1,0,"closed",0,1
"Collinsia_multicolor",1,0,"closed",0,1
"Collinsia_parviflora",0.6,0.4,"closed",1,1
"Collinsia_rattanii",0.89,0.11,"closed",0,1
"Collinsia_sparsiflora",0.15,0.85,"open",1,0
"Collinsia_tinctoria",0.47,0.53,"open",1,1
"Collinsia_torreyi",0.79,0.21,"closed",0,1
"Collinsia_verna",0.55,0.45,"closed",1,1
"Keckiella_cordifolia",0,1,"open",1,0
"Tonella_floribunda",0.3,0.7,"open",1,1
"Tonella_tenella",0.67,0.33,"closed",1,1
