"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Gesnouinia_arborea",0,1,"open",1,0
"Parietaria_alsinifolia",0,1,"open",1,0
"Parietaria_cardiostegia",0.01,0.99,"open",1,0
"Parietaria_cretica",0,1,"open",1,0
"Parietaria_debilis",0.34,0.66,"open",1,1
"Parietaria_floridana",0.37,0.63,"open",1,1
"Parietaria_judaica",0.27,0.73,"open",1,1
"Parietaria_lusitanica",0.01,0.99,"open",1,0
"Parietaria_mauritanica",0,1,"open",1,0
"Parietaria_micrantha",0.64,0.36,"closed",1,1
"Parietaria_officinalis",0.74,0.26,"closed",1,1
"Parietaria_pensylvanica",0.35,0.65,"open",1,1
"Parietaria_praetermissa",1,0,"closed",0,1
"Soleirolia_soleirolii",0.55,0.45,"closed",1,1
