"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Afrocanthium_burttii",0.09,0.91,"open",1,0
"Afrocanthium_gilfillanii",0,1,"open",1,0
"Afrocanthium_keniense",0.67,0.33,"closed",1,1
"Afrocanthium_lactescens",0.23,0.77,"open",1,0
"Afrocanthium_mundianum",0.23,0.77,"open",1,0
"Afrocanthium_parasiebenlistii",0.25,0.75,"open",1,0
"Afrocanthium_pseudoverticillatum",0.75,0.25,"closed",0,1
"Afrocanthium_siebenlistii",0.83,0.17,"closed",0,1
"Bullockia_fadenii",0,1,"open",1,0
"Bullockia_mombazensis",0.88,0.12,"closed",0,1
"Bullockia_pseudosetiflora",0.29,0.71,"open",1,1
"Bullockia_setiflora",0.55,0.45,"closed",1,1
"Canthium_ciliatum",0.12,0.88,"open",1,0
"Canthium_glaucum",0.5,0.5,"closed",1,1
"Canthium_inerme",0.3,0.7,"open",1,1
"Canthium_kuntzeanum",0,1,"open",1,0
"Canthium_oligocarpum",0.73,0.27,"closed",1,1
"Canthium_spinosum",0.46,0.54,"open",1,1
"Canthium_suberosum",0.4,0.6,"open",1,1
"Cuviera_acutiflora",0.82,0.18,"closed",0,1
"Cuviera_angolensis",0.67,0.33,"closed",1,1
"Cuviera_longiflora",0.63,0.37,"closed",1,1
"Cuviera_physinodes",0.83,0.17,"closed",0,1
"Cuviera_schliebenii",1,0,"closed",0,1
"Cuviera_semseii",0.8,0.2,"closed",0,1
"Cuviera_subuliflora",0.94,0.06,"closed",0,1
"Eriosemopsis_subanisophylla",0.67,0.33,"closed",1,1
"Fadogia_ancylantha",0.18,0.82,"open",1,0
"Fadogia_arenicola",0,1,"open",1,0
"Fadogia_cienkowskii",0.05,0.95,"open",1,0
"Fadogia_elskensii",0.44,0.56,"open",1,1
"Fadogia_fuchsioides",0,1,"open",1,0
"Fadogia_homblei",0,1,"open",1,0
"Fadogia_salictaria",0,1,"open",1,0
"Fadogia_stenophylla",0,1,"open",1,0
"Fadogia_tetraquetra",0,1,"open",1,0
"Fadogia_triphylla",0,1,"open",1,0
"Fadogia_verdickii",0,1,"open",1,0
"Fadogiella_stigmatoloba",0.18,0.82,"open",1,0
"Globulostylis_leniochlamys",1,0,"closed",0,1
"Globulostylis_minor",1,0,"closed",0,1
"Globulostylis_rammelooana",1,0,"closed",0,1
"Globulostylis_robbrechtiana",1,0,"closed",0,1
"Globulostylis_uncinula",0.83,0.17,"closed",0,1
"Hutchinsonia_barbata",0.88,0.12,"closed",0,1
"Ixora_finlaysoniana",0.91,0.09,"closed",0,1
"Keetia_gueinzii",0.39,0.61,"open",1,1
"Keetia_lukei",1,0,"closed",0,1
"Keetia_venosa",0.37,0.63,"open",1,1
"Keetia_zanzibarica",0.64,0.36,"closed",1,1
"Meyna_tetraphylla",0.5,0.5,"closed",1,1
"Multidentia_concrescens",0.6,0.4,"closed",1,1
"Multidentia_crassa",0.1,0.9,"open",1,0
"Multidentia_dichrophylla",0.5,0.5,"closed",1,1
"Multidentia_exserta",0.67,0.33,"closed",1,1
"Multidentia_fanshawei",0.57,0.43,"closed",1,1
"Multidentia_sclerocarpa",0.88,0.12,"closed",0,1
"Peponidium_buxifolium",1,0,"closed",0,1
"Peponidium_crassifolium",1,0,"closed",0,1
"Peponidium_cystiporon",1,0,"closed",0,1
"Peponidium_horridum",1,0,"closed",0,1
"Peponidium_madagascariense",1,0,"closed",0,1
"Peponidium_velutinum",1,0,"closed",0,1
"Peponidium_venulosum",1,0,"closed",0,1
"Plectroniella_armata",0.29,0.71,"open",1,1
"Pseudomussaenda_flava",0.2,0.8,"open",1,0
"Psydrax_faulknerae",0.92,0.08,"closed",0,1
"Psydrax_fragrantissima",1,0,"closed",0,1
"Psydrax_kraussioides",0.48,0.52,"open",1,1
"Psydrax_livida",0.06,0.94,"open",1,0
"Psydrax_locuples",0.5,0.5,"closed",1,1
"Psydrax_obovata",0.8,0.2,"closed",0,1
