"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Hypericum_aciculare",0.67,0.33,"closed",1,1
"Hypericum_adpressum",0.84,0.16,"closed",0,1
"Hypericum_andinum",0.85,0.15,"closed",0,1
"Hypericum_arbuscula",0.5,0.5,"closed",1,1
"Hypericum_brachyphyllum",1,0,"closed",0,1
"Hypericum_brasiliense",0.7,0.3,"closed",1,1
"Hypericum_brevistylum",0.53,0.47,"closed",1,1
"Hypericum_bryoides",0.5,0.5,"closed",1,1
"Hypericum_buckleyi",1,0,"closed",0,1
"Hypericum_callacallanum",1,0,"closed",0,1
"Hypericum_canadense",0.98,0.02,"closed",0,1
"Hypericum_cardonae",0.47,0.53,"open",1,1
"Hypericum_chapmanii",1,0,"closed",0,1
"Hypericum_cistifolium",0.98,0.02,"closed",0,1
"Hypericum_connatum",0.46,0.54,"open",1,1
"Hypericum_costaricense",1,0,"closed",0,1
"Hypericum_crux-andreae",0.97,0.03,"closed",0,1
"Hypericum_cuatrecasii",0.67,0.33,"closed",1,1
"Hypericum_cymobrathys",0.33,0.67,"open",1,1
"Hypericum_decandrum",0.44,0.56,"open",1,1
"Hypericum_densiflorum",0.92,0.08,"closed",0,1
"Hypericum_denticulatum",1,0,"closed",0,1
"Hypericum_dichotomum",1,0,"closed",0,1
"Hypericum_drummondii",0.61,0.39,"closed",1,1
"Hypericum_fasciculatum",1,0,"closed",0,1
"Hypericum_frondosum",0.83,0.17,"closed",0,1
"Hypericum_galioides",0.95,0.05,"closed",0,1
"Hypericum_garciae",0.43,0.57,"open",1,1
"Hypericum_gentianoides",0.89,0.11,"closed",0,1
"Hypericum_gleasonii",0.67,0.33,"closed",1,1
"Hypericum_gnidioides",1,0,"closed",0,1
"Hypericum_goyanesii",0.5,0.5,"closed",1,1
"Hypericum_gramineum",0.39,0.61,"open",1,1
"Hypericum_harlingii",1,0,"closed",0,1
"Hypericum_humboldtianum",0.84,0.16,"closed",0,1
"Hypericum_irazuense",1,0,"closed",0,1
"Hypericum_juniperinum",0.72,0.28,"closed",1,1
"Hypericum_kalmianum",0.86,0.14,"closed",0,1
"Hypericum_lancioides",0.48,0.52,"open",1,1
"Hypericum_lancioides_subsp._congestiflorum",0.43,0.57,"open",1,1
"Hypericum_laricifolium",0.69,0.31,"closed",1,1
"Hypericum_linoides",0.5,0.5,"closed",1,1
"Hypericum_lissophloeus",1,0,"closed",0,1
"Hypericum_llanganaticum",0,1,"open",1,0
"Hypericum_lloydii",1,0,"closed",0,1
"Hypericum_lobocarpum",1,0,"closed",0,1
"Hypericum_lycopodioides",0.38,0.62,"open",1,1
"Hypericum_magniflorum",0.33,0.67,"open",1,1
"Hypericum_maguirei",0.75,0.25,"closed",0,1
"Hypericum_mexicanum",0.59,0.41,"closed",1,1
"Hypericum_microsepalum",1,0,"closed",0,1
"Hypericum_myricariifolium",0.5,0.5,"closed",1,1
"Hypericum_myrtifolium",1,0,"closed",0,1
"Hypericum_nitidum",1,0,"closed",0,1
"Hypericum_nudiflorum",0.95,0.05,"closed",0,1
"Hypericum_philonotis",0.94,0.06,"closed",0,1
"Hypericum_pimeleoides",1,0,"closed",0,1
"Hypericum_polyanthemum",0,1,"open",1,0
"Hypericum_pratense",0.95,0.05,"closed",0,1
"Hypericum_prolificum",0.82,0.18,"closed",0,1
"Hypericum_prostratum",0.45,0.55,"open",1,1
"Hypericum_quitense",0.33,0.67,"open",1,1
"Hypericum_ruscoides",0.69,0.31,"closed",1,1
"Hypericum_silenoides",0.86,0.14,"closed",0,1
"Hypericum_simonsii",0.5,0.5,"closed",1,1
"Hypericum_sphaerocarpum",0.45,0.55,"open",1,1
"Hypericum_sprucei",0.52,0.48,"closed",1,1
"Hypericum_strictum",0.91,0.09,"closed",0,1
"Hypericum_struthiolifolium",1,0,"closed",0,1
"Hypericum_suffruticosum",1,0,"closed",0,1
"Hypericum_tenuifolium",1,0,"closed",0,1
"Hypericum_ternum",0.62,0.38,"closed",1,1
"Hypericum_tetrapetalum",1,0,"closed",0,1
"Hypericum_tetrastichum",0.33,0.67,"open",1,1
"Hypericum_thesiifolium",0.93,0.07,"closed",0,1
"Hypericum_thuyoides",0.67,0.33,"closed",1,1
