"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Salvia_absconditiflora",0.8,0.2,"closed",0,1
"Salvia_acerifolia",1,0,"closed",0,1
"Salvia_adenophora",0.93,0.07,"closed",0,1
"Salvia_aegyptiaca",0,1,"open",1,0
"Salvia_aequidistans",1,0,"closed",0,1
"Salvia_aerea",1,0,"closed",0,1
"Salvia_aethiopis",0.36,0.64,"open",1,1
"Salvia_africana",0,1,"open",1,0
"Salvia_akiensis",1,0,"closed",0,1
"Salvia_alamosana",1,0,"closed",0,1
"Salvia_albicaulis",0,1,"open",1,0
"Salvia_albocaerulea",1,0,"closed",0,1
"Salvia_alborosea",1,0,"closed",0,1
"Salvia_amethystina",0.7,0.3,"closed",1,1
"Salvia_amplexicaulis",0.43,0.57,"open",1,1
"Salvia_amplifrons",1,0,"closed",0,1
"Salvia_angulata",0.88,0.12,"closed",0,1
"Salvia_angustiarum",1,0,"closed",0,1
"Salvia_apiana",0.03,0.97,"open",1,0
"Salvia_appendiculata",1,0,"closed",0,1
"Salvia_areolata",1,0,"closed",0,1
"Salvia_argentea",0.05,0.95,"open",1,0
"Salvia_aspera",0.67,0.33,"closed",1,1
"Salvia_atrocyanea",0.57,0.43,"closed",1,1
"Salvia_atropatana",0.5,0.5,"closed",1,1
"Salvia_atropurpurea",1,0,"closed",0,1
"Salvia_atrorubra",1,0,"closed",0,1
"Salvia_aucheri",0,1,"open",1,0
"Salvia_aurita",0.33,0.67,"open",1,1
"Salvia_austriaca",0.69,0.31,"closed",1,1
"Salvia_axillaris",0.6,0.4,"closed",1,1
"Salvia_azurea",0.18,0.82,"open",1,0
"Salvia_ballotiflora",0.15,0.85,"open",1,0
"Salvia_betulifolia",0.85,0.15,"closed",0,1
"Salvia_bifidocalyx",1,0,"closed",0,1
"Salvia_blepharophylla",0,1,"open",1,0
"Salvia_bowleyana",1,0,"closed",0,1
"Salvia_brachyloma",1,0,"closed",0,1
"Salvia_brandegeei",0,1,"open",1,0
"Salvia_breviflora",0.83,0.17,"closed",0,1
"Salvia_brevipes",0.17,0.83,"open",1,0
"Salvia_broussonetii",0,1,"open",1,0
"Salvia_buchananii",1,0,"closed",0,1
"Salvia_bulleyana",1,0,"closed",0,1
"Salvia_bullulata",1,0,"closed",0,1
"Salvia_cabulica",1,0,"closed",0,1
"Salvia_cacaliifolia",1,0,"closed",0,1
"Salvia_cadmica",0,1,"open",1,0
"Salvia_caespitosa",0,1,"open",1,0
"Salvia_californica",0,1,"open",1,0
"Salvia_calolophos",0.22,0.78,"open",1,0
"Salvia_campanulata",0.62,0.38,"closed",1,1
"Salvia_canariensis",0,1,"open",1,0
"Salvia_candelabrum",0,1,"open",1,0
"Salvia_candicans",0,1,"open",1,0
"Salvia_candidissima",0,1,"open",1,0
"Salvia_carduacea",0,1,"open",1,0
"Salvia_carnea",0.94,0.06,"closed",0,1
"Salvia_castanea",0.86,0.14,"closed",0,1
"Salvia_caudata",1,0,"closed",0,1
"Salvia_cavaleriei",0.96,0.04,"closed",0,1
"Salvia_cedronella",0,1,"open",1,0
"Salvia_cedrosensis",0,1,"open",1,0
"Salvia_cerradicola",0,1,"open",1,0
"Salvia_chamaedryoides",0.42,0.58,"open",1,1
"Salvia_chamelaeagnea",0,1,"open",1,0
"Salvia_chapalensis",1,0,"closed",0,1
"Salvia_chiapensis",1,0,"closed",0,1
"Salvia_chionopeplica",0.07,0.93,"open",1,0
"Salvia_chionophylla",1,0,"closed",0,1
"Salvia_chloroleuca",0,1,"open",1,0
"Salvia_cinnabarina",0.98,0.02,"closed",0,1
"Salvia_clevelandii",0,1,"open",1,0
"Salvia_coahuilensis",0.36,0.64,"open",1,1
"Salvia_coccinea",0.77,0.23,"closed",0,1
"Salvia_columbariae",0,1,"open",1,0
"Salvia_compsostachys",0.8,0.2,"closed",0,1
"Salvia_concolor",0.94,0.06,"closed",0,1
"Salvia_confertiflora",0.5,0.5,"closed",1,1
"Salvia_confertispicata",1,0,"closed",0,1
"Salvia_congestiflora",1,0,"closed",0,1
