"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Calliandra_aeschynomenoides",0.09,0.91,"open",1,0
"Calliandra_angustifolia",1,0,"closed",0,1
"Calliandra_asplenioides",0.18,0.82,"open",1,0
"Calliandra_bahiana",0.19,0.81,"open",1,0
"Calliandra_belizensis",1,0,"closed",0,1
"Calliandra_bella",1,0,"closed",0,1
"Calliandra_blanchetii",0,1,"open",1,0
"Calliandra_brenesii",1,0,"closed",0,1
"Calliandra_brevicaulis",0.5,0.5,"closed",1,1
"Calliandra_brevipes",0.79,0.21,"closed",0,1
"Calliandra_caeciliae",1,0,"closed",0,1
"Calliandra_californica",0.05,0.95,"open",1,0
"Calliandra_calycina",0.17,0.83,"open",1,0
"Calliandra_chilensis",0,1,"open",1,0
"Calliandra_coccinea",0.33,0.67,"open",1,1
"Calliandra_coriacea",1,0,"closed",0,1
"Calliandra_crassipes",0,1,"open",1,0
"Calliandra_cruegeri",0,1,"open",1,0
"Calliandra_debilis",0,1,"open",1,0
"Calliandra_depauperata",0.08,0.92,"open",1,0
"Calliandra_dolichopoda",1,0,"closed",0,1
"Calliandra_dysantha",0.08,0.92,"open",1,0
"Calliandra_eriophylla",0.37,0.63,"open",1,1
"Calliandra_erubescens",0.27,0.73,"open",1,1
"Calliandra_fasciculata",0.38,0.62,"open",1,1
"Calliandra_feioana",0,1,"open",1,0
"Calliandra_gardneri",0,1,"open",1,0
"Calliandra_glomerulata",0.69,0.31,"closed",1,1
"Calliandra_glyphoxylon",1,0,"closed",0,1
"Calliandra_guildingii",0.87,0.13,"closed",0,1
"Calliandra_haematocephala",0.77,0.23,"closed",0,1
"Calliandra_haematomma",0.67,0.33,"closed",1,1
"Calliandra_harrisii",0.65,0.35,"closed",1,1
"Calliandra_hintonii",1,0,"closed",0,1
"Calliandra_hirsuta",0.92,0.08,"closed",0,1
"Calliandra_hirtiflora",0,1,"open",1,0
"Calliandra_houstoniana",0.99,0.01,"closed",0,1
"Calliandra_humilis",0.77,0.23,"closed",0,1
"Calliandra_iligna",0.33,0.67,"open",1,1
"Calliandra_juzepczukii",1,0,"closed",0,1
"Calliandra_laevis",1,0,"closed",0,1
"Calliandra_lanata",0,1,"open",1,0
"Calliandra_leptopoda",0.23,0.77,"open",1,0
"Calliandra_lintea",0.33,0.67,"open",1,1
"Calliandra_longipes",0.09,0.91,"open",1,0
"Calliandra_longipinna",0,1,"open",1,0
"Calliandra_luetzelburgii",0,1,"open",1,0
"Calliandra_macrocalyx",0.32,0.68,"open",1,1
"Calliandra_magdalenae",0.9,0.1,"closed",0,1
"Calliandra_molinae",1,0,"closed",0,1
"Calliandra_mollissima",1,0,"closed",0,1
"Calliandra_mucugeana",0,1,"open",1,0
"Calliandra_nebulosa",0.2,0.8,"open",1,0
"Calliandra_paganuccii",0,1,"open",1,0
"Calliandra_palmeri",0.93,0.07,"closed",0,1
"Calliandra_parviflora",0.14,0.86,"open",1,0
"Calliandra_paterna",0,1,"open",1,0
"Calliandra_pedicellata",0.67,0.33,"closed",1,1
"Calliandra_peninsularis",0.5,0.5,"closed",1,1
"Calliandra_physocalyx",1,0,"closed",0,1
"Calliandra_pilgerana",0.14,0.86,"open",1,0
"Calliandra_pittieri",1,0,"closed",0,1
"Calliandra_purpurea",0.43,0.57,"open",1,1
"Calliandra_renvoizeana",0.45,0.55,"open",1,1
"Calliandra_rhodocephala",1,0,"closed",0,1
"Calliandra_riparia",0.79,0.21,"closed",0,1
"Calliandra_rubescens",0.98,0.02,"closed",0,1
"Calliandra_semisepulta",0.33,0.67,"open",1,1
"Calliandra_sessilis",0.18,0.82,"open",1,0
"Calliandra_silvicola",0,1,"open",1,0
"Calliandra_sincorana",0.17,0.83,"open",1,0
"Calliandra_spinosa",0.09,0.91,"open",1,0
"Calliandra_surinamensis",0.89,0.11,"closed",0,1
"Calliandra_taxifolia",1,0,"closed",0,1
"Calliandra_tergemina",0.99,0.01,"closed",0,1
"Calliandra_trinervia",1,0,"closed",0,1
"Calliandra_tsugoides",0.89,0.11,"closed",0,1
"Calliandra_tumbeziana",1,0,"closed",0,1
"Calliandra_tweedii",0.78,0.22,"closed",0,1
"Calliandra_ulei",0.67,0.33,"closed",1,1
"Calliandra_vaupesiana",1,0,"closed",0,1
"Calliandra_virgata",0,1,"open",1,0
"Calliandra_viscidula",0,1,"open",1,0
