"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Clidemia_atrata",1,0,"closed",0,1
"Clidemia_fluminensis",1,0,"closed",0,1
"Leandra_acutiflora",0.88,0.12,"closed",0,1
"Leandra_adenothrix",0,1,"open",1,0
"Leandra_alpestris",0,1,"open",1,0
"Leandra_amplexicaulis",0.98,0.02,"closed",0,1
"Leandra_aspera",1,0,"closed",0,1
"Leandra_aurea",0.56,0.44,"closed",1,1
"Leandra_australis",0.9,0.1,"closed",0,1
"Leandra_barbinervis",0.85,0.15,"closed",0,1
"Leandra_blanchetiana",0,1,"open",1,0
"Leandra_brackenridgei",1,0,"closed",0,1
"Leandra_breviflora",1,0,"closed",0,1
"Leandra_calvescens",0.8,0.2,"closed",0,1
"Leandra_cancellata",0.4,0.6,"open",1,1
"Leandra_capilliflora",0.96,0.04,"closed",0,1
"Leandra_capitata",0.75,0.25,"closed",0,1
"Leandra_carassana",0.79,0.21,"closed",0,1
"Leandra_cardiophylla",1,0,"closed",0,1
"Leandra_catharinensis",1,0,"closed",0,1
"Leandra_collina",1,0,"closed",0,1
"Leandra_cordigera",0.87,0.13,"closed",0,1
"Leandra_coriacea",0.38,0.62,"open",1,1
"Leandra_crenata",0.91,0.09,"closed",0,1
"Leandra_cristata",1,0,"closed",0,1
"Leandra_debilis",0.69,0.31,"closed",1,1
"Leandra_dendroides",0.38,0.62,"open",1,1
"Leandra_diffusa",1,0,"closed",0,1
"Leandra_echinata",1,0,"closed",0,1
"Leandra_eichleri",0.3,0.7,"open",1,1
"Leandra_erostrata",0.45,0.55,"open",1,1
"Leandra_fallacissima",1,0,"closed",0,1
"Leandra_fallax",0.81,0.19,"closed",0,1
"Leandra_fluminensis",0.17,0.83,"open",1,0
"Leandra_fontanae",1,0,"closed",0,1
"Leandra_foveolata",0.71,0.29,"closed",1,1
"Leandra_glabrata",0.43,0.57,"open",1,1
"Leandra_glazioviana",0.86,0.14,"closed",0,1
"Leandra_gracilis",0.94,0.06,"closed",0,1
"Leandra_grayana",1,0,"closed",0,1
"Leandra_gynoverrucosa",0.5,0.5,"closed",1,1
"Leandra_heteroporata",0,1,"open",1,0
"Leandra_hirta",0.87,0.13,"closed",0,1
"Leandra_hirtella",0.86,0.14,"closed",0,1
"Leandra_humilis",0.8,0.2,"closed",0,1
"Leandra_ionopogon",0.9,0.1,"closed",0,1
"Leandra_itatiaiae",0.71,0.29,"closed",1,1
"Leandra_lacunosa",0.43,0.57,"open",1,1
"Leandra_laevigata",0.89,0.11,"closed",0,1
"Leandra_lancifolia",0.88,0.12,"closed",0,1
"Leandra_lapae",1,0,"closed",0,1
"Leandra_laxa",0.82,0.18,"closed",0,1
"Leandra_loligomorpha",1,0,"closed",0,1
"Leandra_magdalenensis",1,0,"closed",0,1
"Leandra_melastomoides",0.73,0.27,"closed",1,1
"Leandra_miconiastrum",0.67,0.33,"closed",1,1
"Leandra_microphylla",0.5,0.5,"closed",1,1
"Leandra_mollis",1,0,"closed",0,1
"Leandra_mouraei",1,0,"closed",0,1
"Leandra_multiplinervis",0.91,0.09,"closed",0,1
"Leandra_neurotricha",0.75,0.25,"closed",0,1
"Leandra_nianga",0.89,0.11,"closed",0,1
"Leandra_pallida",0.33,0.67,"open",1,1
"Leandra_paulina",0,1,"open",1,0
"Leandra_penduliflora",0,1,"open",1,0
"Leandra_pennipilis",0.8,0.2,"closed",0,1
"Leandra_pilonensis",1,0,"closed",0,1
"Leandra_polychaeta",0.33,0.67,"open",1,1
"Leandra_polystachya",0.36,0.64,"open",1,1
"Leandra_purpureovillosa",0.96,0.04,"closed",0,1
"Leandra_quinquedentata",0.78,0.22,"closed",0,1
"Leandra_refracta",0.96,0.04,"closed",0,1
"Leandra_regnellii",0.98,0.02,"closed",0,1
"Leandra_reitzii",0.89,0.11,"closed",0,1
"Leandra_reptans",1,0,"closed",0,1
"Leandra_ribesiaeflora",1,0,"closed",0,1
"Leandra_riedeliana",0.38,0.62,"open",1,1
"Leandra_rigida",0.75,0.25,"closed",0,1
"Leandra_riograndensis",1,0,"closed",0,1
"Leandra_salicina",0.34,0.66,"open",1,1
"Leandra_santos-limae",0.8,0.2,"closed",0,1
"Leandra_sericea",0.88,0.12,"closed",0,1
"Leandra_strigilliflora",0.88,0.12,"closed",0,1
"Leandra_sulfurea",0.73,0.27,"closed",1,1
"Leandra_tetraquetra",0.89,0.11,"closed",0,1
"Leandra_tomentosa",1,0,"closed",0,1
"Leandra_triantha",1,0,"closed",0,1
"Leandra_ulaei",1,0,"closed",0,1
"Leandra_umbellata",0.73,0.27,"closed",1,1
"Leandra_variabilis",0.94,0.06,"closed",0,1
"Leandra_vesiculosa",0,1,"open",1,0
"Leandra_warmingiana",1,0,"closed",0,1
"Leandra_xanthocoma",0.95,0.05,"closed",0,1
"Leandra_xantholasia",0.86,0.14,"closed",0,1
"Leandra_xanthostachya",0.92,0.08,"closed",0,1
"Miconia_labiakiana",1,0,"closed",0,1
"Ossaea_amygdaloides",0.93,0.07,"closed",0,1
"Ossaea_cabraliensis",1,0,"closed",0,1
"Ossaea_cinnamomifolia",0.33,0.67,"open",1,1
"Ossaea_confertiflora",0.87,0.13,"closed",0,1
"Ossaea_congestiflora",0.23,0.77,"open",1,0
"Ossaea_coriacea",0.33,0.67,"open",1,1
"Ossaea_marginata",0.93,0.07,"closed",0,1
"Ossaea_sanguinea",0.92,0.08,"closed",0,1
"Ossaea_suprabasalis",0.88,0.12,"closed",0,1
"Pleiochiton_blepharodes",0.98,0.02,"closed",0,1
"Pleiochiton_ebracteatum",1,0,"closed",0,1
"Pleiochiton_parasiticum",1,0,"closed",0,1
"Pleiochiton_setulosum",1,0,"closed",0,1
