"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Matthiola_alyssifolia",0,1,"open",1,0
"Matthiola_capiomontana",0,1,"open",1,0
"Matthiola_chenopodiifolia",0.14,0.86,"open",1,0
"Matthiola_chorassanica",0.02,0.98,"open",1,0
"Matthiola_flavida",0,1,"open",1,0
"Matthiola_fruticulosa",0.19,0.81,"open",1,0
"Matthiola_incana",0.45,0.55,"open",1,1
"Matthiola_longipetala",0.18,0.82,"open",1,0
"Matthiola_lunata",0,1,"open",1,0
"Matthiola_maderensis",1,0,"closed",0,1
"Matthiola_ovatifolia",0.5,0.5,"closed",1,1
"Matthiola_parviflora",0,1,"open",1,0
"Matthiola_perennis",0.86,0.14,"closed",0,1
"Matthiola_sinuata",0,1,"open",1,0
"Matthiola_stoddartii",0,1,"open",1,0
"Matthiola_tricuspidata",0,1,"open",1,0
"Microstigma_brachycarpum",0,1,"open",1,0
"Microstigma_deflexum",0,1,"open",1,0
"Petiniotia_purpurascens",0.67,0.33,"closed",1,1
"Sterigmostemum_acanthocarpum",0,1,"open",1,0
"Sterigmostemum_caspicum",0,1,"open",1,0
"Sterigmostemum_incanum",0.75,0.25,"closed",0,1
"Sterigmostemum_longistylum",1,0,"closed",0,1
"Sterigmostemum_ramosissimum",0,1,"open",1,0
"Sterigmostemum_sulphureum",0,1,"open",1,0
"Synstemon_petrovii",0,1,"open",1,0
"Zerdana_anchonioides",0,1,"open",1,0
