"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Pseudobersama_mossambicensis",0.93,0.07,"closed",0,1
"Aglaia_argentea",0.93,0.07,"closed",0,1
"Aglaia_australiensis",1,0,"closed",0,1
"Aglaia_chittagonga",1,0,"closed",0,1
"Aglaia_crassinervia",0.86,0.14,"closed",0,1
"Aglaia_cucullata",0.73,0.27,"closed",1,1
"Aglaia_edulis",1,0,"closed",0,1
"Aglaia_elaeagnoidea",0.59,0.41,"closed",1,1
"Aglaia_elliptica",0.89,0.11,"closed",0,1
"Aglaia_exstipulata",0.71,0.29,"closed",1,1
"Aglaia_forbesii",0.94,0.06,"closed",0,1
"Aglaia_lawii",0.9,0.1,"closed",0,1
"Aglaia_macrocarpa",0.9,0.1,"closed",0,1
"Aglaia_meridionalis",1,0,"closed",0,1
"Aglaia_odorata",1,0,"closed",0,1
"Aglaia_odoratissima",0.94,0.06,"closed",0,1
"Aglaia_oligophylla",0.86,0.14,"closed",0,1
"Aglaia_pachyphylla",0.85,0.15,"closed",0,1
"Aglaia_perviridis",1,0,"closed",0,1
"Aglaia_sapindina",0.7,0.3,"closed",1,1
"Aglaia_sexipetala",1,0,"closed",0,1
"Aglaia_silvestris",0.9,0.1,"closed",0,1
"Aglaia_simplicifolia",0.83,0.17,"closed",0,1
"Aglaia_spectabilis",0.73,0.27,"closed",1,1
"Aglaia_tenuicaulis",1,0,"closed",0,1
"Aglaia_tomentosa",0.89,0.11,"closed",0,1
"Anthocarapa_nitidula",0.69,0.31,"closed",1,1
"Aphanamixis_polystachya",0.97,0.03,"closed",0,1
"Astrotrichilia_asterotricha",0.69,0.31,"closed",1,1
"Cabralea_canjerana",0.76,0.24,"closed",0,1
"Calodecaryia_crassifolia",0,1,"open",1,0
"Capuronianthus_mahafalensis",0,1,"open",1,0
"Carapa_akuri",1,0,"closed",0,1
"Carapa_alticola",1,0,"closed",0,1
"Carapa_angustifolia",1,0,"closed",0,1
"Carapa_dinklagei",1,0,"closed",0,1
"Carapa_guianensis",0.91,0.09,"closed",0,1
"Carapa_hygrophila",1,0,"closed",0,1
"Carapa_littoralis",1,0,"closed",0,1
"Carapa_longipetala",1,0,"closed",0,1
"Carapa_macrantha",1,0,"closed",0,1
"Carapa_megistocarpa",0.88,0.12,"closed",0,1
"Carapa_parviflora",0.7,0.3,"closed",1,1
"Carapa_procera",0.71,0.29,"closed",1,1
"Carapa_vasquezii",1,0,"closed",0,1
"Cedrela_balansae",0.22,0.78,"open",1,0
"Cedrela_fissilis",0.7,0.3,"closed",1,1
"Cedrela_kuelapensis",1,0,"closed",0,1
"Cedrela_monroensis",1,0,"closed",0,1
"Cedrela_montana",0.95,0.05,"closed",0,1
"Cedrela_nebulosa",1,0,"closed",0,1
"Cedrela_oaxacensis",0.95,0.05,"closed",0,1
"Cedrela_saltensis",0.94,0.06,"closed",0,1
"Cedrela_salvadorensis",1,0,"closed",0,1
"Cedrela_tonduzii",0.96,0.04,"closed",0,1
"Cedrela_weberbaueri",1,0,"closed",0,1
"Chisocheton_cumingianus",1,0,"closed",0,1
"Chisocheton_patens",0.91,0.09,"closed",0,1
"Chukrasia_tabularis",1,0,"closed",0,1
"Cipadessa_baccifera",1,0,"closed",0,1
"Dysoxylum_alliaceum",0.91,0.09,"closed",0,1
"Dysoxylum_arborescens",0.91,0.09,"closed",0,1
"Dysoxylum_bijugum",1,0,"closed",0,1
"Dysoxylum_cyrtobotryum",0.86,0.14,"closed",0,1
"Dysoxylum_rufescens",1,0,"closed",0,1
"Dysoxylum_spectabile",1,0,"closed",0,1
"Ekebergia_capensis",0.38,0.62,"open",1,1
"Entandrophragma_angolense",0.75,0.25,"closed",0,1
"Entandrophragma_utile",0.86,0.14,"closed",0,1
"Guarea_anomala",1,0,"closed",0,1
"Guarea_blanchetii",1,0,"closed",0,1
"Guarea_carapoides",1,0,"closed",0,1
"Guarea_carinata",1,0,"closed",0,1
"Guarea_caulobotrys",1,0,"closed",0,1
