"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Anelsonia_eurycarpa",0.6,0.4,"closed",1,1
"Boechera_arcuata",0.41,0.59,"open",1,1
"Boechera_bodiensis",0,1,"open",1,0
"Boechera_breweri_subsp._shastaensis",0.67,0.33,"closed",1,1
"Boechera_breweri",0.83,0.17,"closed",0,1
"Boechera_cobrensis",0.06,0.94,"open",1,0
"Boechera_collinsii",0.48,0.52,"open",1,1
"Boechera_constancei",1,0,"closed",0,1
"Boechera_crandallii",0.17,0.83,"open",1,0
"Boechera_cusickii",0.32,0.68,"open",1,1
"Boechera_davidsonii",0.56,0.44,"closed",1,1
"Boechera_dispar",0,1,"open",1,0
"Boechera_divaricarpa",0.78,0.22,"closed",0,1
"Boechera_evadens",1,0,"closed",0,1
"Boechera_falcata",0.67,0.33,"closed",1,1
"Boechera_fendleri",0.62,0.38,"closed",1,1
"Boechera_fernaldiana",0.04,0.96,"open",1,0
"Boechera_fernaldiana_subsp._vivariensis",0,1,"open",1,0
"Boechera_formosa",0,1,"open",1,0
"Boechera_glaucovalvula",0,1,"open",1,0
"Boechera_gracilenta",0.18,0.82,"open",1,0
"Boechera_gunnisoniana",0,1,"open",1,0
"Boechera_holboellii",0.51,0.49,"closed",1,1
"Boechera_howellii",0.95,0.05,"closed",0,1
"Boechera_inyoensis",0.4,0.6,"open",1,1
"Boechera_johnstonii",0,1,"open",1,0
"Boechera_koehleri",1,0,"closed",0,1
"Boechera_lasiocarpa",1,0,"closed",0,1
"Boechera_lemmonii",0.91,0.09,"closed",0,1
"Boechera_lignifera",0.31,0.69,"open",1,1
"Boechera_lincolnensis",0,1,"open",1,0
"Boechera_macounii",1,0,"closed",0,1
"Boechera_microphylla",0.52,0.48,"closed",1,1
"Boechera_nevadensis",1,0,"closed",0,1
"Boechera_oxylobula",0.38,0.62,"open",1,1
"Boechera_pallidifolia",0.08,0.92,"open",1,0
"Boechera_parishii",0,1,"open",1,0
"Boechera_pauciflora",0.61,0.39,"closed",1,1
"Boechera_paupercula",0.8,0.2,"closed",0,1
"Boechera_pendulina",0.24,0.76,"open",1,0
"Boechera_pendulocarpa",0.78,0.22,"closed",0,1
"Boechera_perennans",0.2,0.8,"open",1,0
"Boechera_pinetorum",0.47,0.53,"open",1,1
"Boechera_platysperma",0.78,0.22,"closed",0,1
"Boechera_polyantha",0.75,0.25,"closed",0,1
"Boechera_puberula",0.23,0.77,"open",1,0
"Boechera_pulchra",0,1,"open",1,0
"Boechera_pygmaea",1,0,"closed",0,1
"Boechera_rectissima",0.94,0.06,"closed",0,1
"Boechera_retrofracta",0.61,0.39,"closed",1,1
"Boechera_rollei",1,0,"closed",0,1
"Boechera_schistacea",0.14,0.86,"open",1,0
"Boechera_serpenticola",0.83,0.17,"closed",0,1
"Boechera_shockleyi",0,1,"open",1,0
"Boechera_sparsiflora",0.38,0.62,"open",1,1
"Boechera_spatifolia",0.73,0.27,"closed",1,1
"Boechera_subpinnatifida",1,0,"closed",0,1
"Boechera_suffrutescens",0.86,0.14,"closed",0,1
"Boechera_texana",0,1,"open",1,0
"Boechera_tiehmii",0.8,0.2,"closed",0,1
"Boechera_villosa",0,1,"open",1,0
"Boechera_williamsii",0.5,0.5,"closed",1,1
"Boechera_xylopoda",0.01,0.99,"open",1,0
"Boechera_yorkii",0,1,"open",1,0
"Borodinia_dentata",0,1,"open",1,0
"Borodinia_laevigata",0.73,0.27,"closed",1,1
"Borodinia_macrophylla",0.89,0.11,"closed",0,1
"Cusickiella_douglasii",0.24,0.76,"open",1,0
"Cusickiella_quadricostata",0,1,"open",1,0
"Nevada_holmgrenii",0,1,"open",1,0
"Phoenicaulis_cheiranthoides",0.5,0.5,"closed",1,1
"Polyctenium_fremontii",0.27,0.73,"open",1,1
"Sandbergia_perplexa",1,0,"closed",0,1
"Sandbergia_whitedii",0.33,0.67,"open",1,1
