"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Agalinis_purpurea",0.89,0.11,"closed",0,1
"Aphyllon_arizonicum",0.38,0.62,"open",1,1
"Aphyllon_corymbosum",0.83,0.17,"closed",0,1
"Aphyllon_dugesii",0.33,0.67,"open",1,1
"Aphyllon_fasciculatum",0.37,0.63,"open",1,1
"Aphyllon_ludovicianum",0.17,0.83,"open",1,0
"Aphyllon_multiflorum",0.09,0.91,"open",1,0
"Aphyllon_pinorum",0.8,0.2,"closed",0,1
"Aphyllon_purpureum",0.56,0.44,"closed",1,1
"Aphyllon_riparium",0,1,"open",1,0
"Aphyllon_tuberosum",0.07,0.93,"open",1,0
"Aphyllon_vallicolum",0,1,"open",1,0
"Bellardia_trixago",0.06,0.94,"open",1,0
"Boschniakia_himalaica",0.88,0.12,"closed",0,1
"Boschniakia_rossica",0.56,0.44,"closed",1,1
"Castilleja_exserta",0.05,0.95,"open",1,0
"Castilleja_miniata",0.66,0.34,"closed",1,1
"Castilleja_rubicundula",0,1,"open",1,0
"Castilleja_sulphurea",0.9,0.1,"closed",0,1
"Cistanche_deserticola",0.17,0.83,"open",1,0
"Cistanche_salsa",0,1,"open",1,0
"Cistanche_tubulosa",0,1,"open",1,0
"Cistanche_violacea",0,1,"open",1,0
"Conopholis_americana",0.98,0.02,"closed",0,1
"Cordylanthus_ramosus",0.23,0.77,"open",1,0
"Epifagus_virginiana",0.99,0.01,"closed",0,1
"Euphrasia_pectinata",0.46,0.54,"open",1,1
"Harveya_capensis",0.14,0.86,"open",1,0
"Hyobanche_atropurpurea",0,1,"open",1,0
"Hyobanche_sanguinea",0,1,"open",1,0
"Lamourouxia_rhinanthifolia",0.85,0.15,"closed",0,1
"Lathraea_squamaria",0.99,0.01,"closed",0,1
"Lindenbergia_indica",0.02,0.98,"open",1,0
"Lindenbergia_muraria",0.38,0.62,"open",1,1
"Lindenbergia_philippensis",1,0,"closed",0,1
"Mannagettaea_hummelii",0,1,"open",1,0
"Melampyrum_arvense",0.81,0.19,"closed",0,1
"Nesogenes_africanus",0.67,0.33,"closed",1,1
"Orobanche_alba",0.55,0.45,"closed",1,1
"Orobanche_amethystea",0.05,0.95,"open",1,0
"Orobanche_artemisiae-campestris",0.25,0.75,"open",1,0
"Orobanche_austrohispanica",0,1,"open",1,0
"Orobanche_caryophyllacea",0.71,0.29,"closed",1,1
"Orobanche_coerulescens",0.75,0.25,"closed",0,1
"Orobanche_colorata",1,0,"closed",0,1
"Orobanche_crenata",0,1,"open",1,0
"Orobanche_densiflora",0,1,"open",1,0
"Orobanche_elatior",0.81,0.19,"closed",0,1
"Orobanche_flava",1,0,"closed",0,1
"Orobanche_foetida",0.02,0.98,"open",1,0
"Orobanche_gracilis",0.33,0.67,"open",1,1
"Orobanche_grenieri",1,0,"closed",0,1
"Orobanche_grossheimii",1,0,"closed",0,1
"Orobanche_hederae",0.23,0.77,"open",1,0
"Orobanche_lucorum",1,0,"closed",0,1
"Orobanche_lutea",0.85,0.15,"closed",0,1
"Orobanche_lycoctoni",1,0,"closed",0,1
"Orobanche_minor",0.43,0.57,"open",1,1
"Orobanche_owerinii",1,0,"closed",0,1
"Orobanche_pancicii",1,0,"closed",0,1
"Orobanche_picridis",0.73,0.27,"closed",1,1
"Orobanche_pubescens",0,1,"open",1,0
"Orobanche_pycnostachya",0.78,0.22,"closed",0,1
"Orobanche_rapum-genistae",0.27,0.73,"open",1,1
"Orobanche_reticulata",0.73,0.27,"closed",1,1
"Orobanche_salviae",1,0,"closed",0,1
"Orobanche_sintenisii",1,0,"closed",0,1
"Orobanche_teucrii",0.93,0.07,"closed",0,1
"Orthocarpus_bracteosus",0.98,0.02,"closed",0,1
"Orthocarpus_tenuifolius",0.48,0.52,"open",1,1
"Pedicularis_canadensis",0.77,0.23,"closed",0,1
"Pedicularis_ingens",0.16,0.84,"open",1,0
"Pedicularis_tuberosa",0.97,0.03,"closed",0,1
"Phelipanche_aegyptiaca",0.14,0.86,"open",1,0
"Phelipanche_arenaria",0.31,0.69,"open",1,1
"Phelipanche_bohemica",0.67,0.33,"closed",1,1
"Phelipanche_caesia",0.2,0.8,"open",1,0
"Phelipanche_coelestis",0.69,0.31,"closed",1,1
"Phelipanche_inexspectata",1,0,"closed",0,1
"Phelipanche_lavandulacea",0,1,"open",1,0
"Phelipanche_mutelii",0.19,0.81,"open",1,0
"Phelipanche_portoilicitana",0,1,"open",1,0
"Phelipanche_purpurea",0.73,0.27,"closed",1,1
"Phelipanche_ramosa",0.11,0.89,"open",1,0
"Phelipanche_rosmarina",0,1,"open",1,0
"Rehmannia_chingii",1,0,"closed",0,1
"Rehmannia_henryi",1,0,"closed",0,1
"Rehmannia_piasezkii",1,0,"closed",0,1
"Rehmannia_solanifolia",1,0,"closed",0,1
"Rhinanthus_freynii",1,0,"closed",0,1
"Rhinanthus_glacialis",1,0,"closed",0,1
"Rhinanthus_minor",0.71,0.29,"closed",1,1
"Schwalbea_americana",0.95,0.05,"closed",0,1
"Seymeria_pectinata",0.98,0.02,"closed",0,1
"Siphonostegia_chinensis",0.97,0.03,"closed",0,1
"Siphonostegia_laeta",1,0,"closed",0,1
"Striga_asiatica",0.39,0.61,"open",1,1
"Striga_bilabiata",0.1,0.9,"open",1,0
"Striga_elegans",0.12,0.88,"open",1,0
"Striga_gesnerioides",0.06,0.94,"open",1,0
"Tozzia_alpina",0.97,0.03,"closed",0,1
"Xylocalyx_asper",0,1,"open",1,0
"Xylocalyx_carterae",0,1,"open",1,0
