"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Camissonia_contorta",0.23,0.77,"open",1,0
"Camissonia_kernensis",0,1,"open",1,0
"Camissoniopsis_cheiranthifolia",0.05,0.95,"open",1,0
"Chylismia_arenaria",0,1,"open",1,0
"Chylismia_claviformis",0,1,"open",1,0
"Chylismiella_pterosperma",0,1,"open",1,0
"Circaea_alpina",0.83,0.17,"closed",0,1
"Circaea_canadensis",0.76,0.24,"closed",0,1
"Circaea_cordata",0.98,0.02,"closed",0,1
"Circaea_erubescens",1,0,"closed",0,1
"Circaea_glabrescens",0.91,0.09,"closed",0,1
"Circaea_lutetiana",0.92,0.08,"closed",0,1
"Circaea_mollis",1,0,"closed",0,1
"Circaea_repens",1,0,"closed",0,1
"Clarkia_affinis",0.2,0.8,"open",1,0
"Clarkia_amoena",0.77,0.23,"closed",0,1
"Clarkia_arcuata",0,1,"open",1,0
"Clarkia_biloba",0.4,0.6,"open",1,1
"Clarkia_bottae",0.04,0.96,"open",1,0
"Clarkia_concinna",0.4,0.6,"open",1,1
"Clarkia_delicata",0,1,"open",1,0
"Clarkia_dudleyana",0.17,0.83,"open",1,0
"Clarkia_epilobioides",0,1,"open",1,0
"Clarkia_gracilis",0.12,0.88,"open",1,0
"Clarkia_heterandra",0.56,0.44,"closed",1,1
"Clarkia_lewisii",0,1,"open",1,0
"Clarkia_lingulata",1,0,"closed",0,1
"Clarkia_mildrediae",1,0,"closed",0,1
"Clarkia_modesta",0.17,0.83,"open",1,0
"Clarkia_pulchella",0.6,0.4,"closed",1,1
"Clarkia_rostrata",0,1,"open",1,0
"Clarkia_similis",0,1,"open",1,0
"Clarkia_unguiculata",0.23,0.77,"open",1,0
"Clarkia_xantiana",0,1,"open",1,0
"Epilobium_alsinifolium",0.55,0.45,"closed",1,1
"Epilobium_alsinoides",0.33,0.67,"open",1,1
"Epilobium_anagallidifolium",0.68,0.32,"closed",1,1
"Epilobium_angustum",0,1,"open",1,0
"Epilobium_arcticum",0,1,"open",1,0
"Epilobium_brachycarpum",0.59,0.41,"closed",1,1
"Epilobium_brevipes",0,1,"open",1,0
"Epilobium_brunnescens",0.45,0.55,"open",1,1
"Epilobium_canum",0.05,0.95,"open",1,0
"Epilobium_chionanthum",0.69,0.31,"closed",1,1
"Epilobium_chlorifolium",0.48,0.52,"open",1,1
"Epilobium_ciliatum",0.77,0.23,"closed",0,1
"Epilobium_cleistogamum",0,1,"open",1,0
"Epilobium_coloratum",0.66,0.34,"closed",1,1
"Epilobium_cylindricum",0.85,0.15,"closed",0,1
"Epilobium_davuricum",0.59,0.41,"closed",1,1
"Epilobium_densiflorum",0.47,0.53,"open",1,1
"Epilobium_foliosum",0.5,0.5,"closed",1,1
"Epilobium_glabellum",0.46,0.54,"open",1,1
"Epilobium_gracilipes",0.75,0.25,"closed",0,1
"Epilobium_gunnianum",0.81,0.19,"closed",0,1
"Epilobium_hirsutum",0.83,0.17,"closed",0,1
"Epilobium_hirtigerum",0.6,0.4,"closed",1,1
"Epilobium_hornemannii",0.62,0.38,"closed",1,1
"Epilobium_insulare",0.44,0.56,"open",1,1
"Epilobium_komarovianum",0.67,0.33,"closed",1,1
"Epilobium_lactiflorum",0.57,0.43,"closed",1,1
"Epilobium_lanceolatum",0.28,0.72,"open",1,1
"Epilobium_leptophyllum",0.71,0.29,"closed",1,1
"Epilobium_luteum",0.92,0.08,"closed",0,1
"Epilobium_macropus",0.3,0.7,"open",1,1
"Epilobium_margaretiae",1,0,"closed",0,1
"Epilobium_melanocaulon",0.04,0.96,"open",1,0
"Epilobium_microphyllum",0.54,0.46,"closed",1,1
"Epilobium_minutum",0.93,0.07,"closed",0,1
"Epilobium_montanum",0.97,0.03,"closed",0,1
"Epilobium_nevadense",0.08,0.92,"open",1,0
"Epilobium_nummularifolium",0.5,0.5,"closed",1,1
"Epilobium_obcordatum",0.89,0.11,"closed",0,1
"Epilobium_obscurum",1,0,"closed",0,1
"Epilobium_pallidiflorum",0.73,0.27,"closed",1,1
"Epilobium_pallidum",0.5,0.5,"closed",1,1
"Epilobium_palustre",0.81,0.19,"closed",0,1
"Epilobium_parviflorum",0.99,0.01,"closed",0,1
"Epilobium_pedunculare",0.85,0.15,"closed",0,1
"Epilobium_pernitens",0.6,0.4,"closed",1,1
"Epilobium_porphyrium",0.19,0.81,"open",1,0
"Epilobium_pubens",0.58,0.42,"closed",1,1
"Epilobium_pycnostachyum",0.29,0.71,"open",1,1
"Epilobium_pygmaeum",0.2,0.8,"open",1,0
"Epilobium_rigidum",1,0,"closed",0,1
"Epilobium_roseum",0.98,0.02,"closed",0,1
"Epilobium_rostratum",0.14,0.86,"open",1,0
"Epilobium_rotundifolium",0.79,0.21,"closed",0,1
"Epilobium_septentrionale",0.9,0.1,"closed",0,1
"Epilobium_sikkimense",0.74,0.26,"closed",1,1
"Epilobium_siskiyouense",1,0,"closed",0,1
"Epilobium_subdentatum",0.46,0.54,"open",1,1
"Epilobium_suffruticosum",1,0,"closed",0,1
"Epilobium_tasmanicum",0.72,0.28,"closed",1,1
"Epilobium_tetragonum",1,0,"closed",0,1
"Epilobium_torreyi",0.47,0.53,"open",1,1
"Eremothera_boothii",0,1,"open",1,0
"Eremothera_minor",0.06,0.94,"open",1,0
"Eremothera_nevadensis",0,1,"open",1,0
"Eremothera_refracta",0.02,0.98,"open",1,0
"Eulobus_californicus",0.09,0.91,"open",1,0
"Eulobus_crassifolius",0,1,"open",1,0
"Fuchsia_andrei",0.89,0.11,"closed",0,1
"Fuchsia_bracelinae",0,1,"open",1,0
"Fuchsia_brevilobis",0.75,0.25,"closed",0,1
"Fuchsia_coccinea",0.75,0.25,"closed",0,1
"Fuchsia_colensoi",0.79,0.21,"closed",0,1
"Fuchsia_decussata",0.77,0.23,"closed",0,1
"Fuchsia_denticulata",0.61,0.39,"closed",1,1
"Fuchsia_excorticata",0.75,0.25,"closed",0,1
"Fuchsia_fulgens",1,0,"closed",0,1
"Fuchsia_glazioviana",1,0,"closed",0,1
"Fuchsia_hartwegii",0.81,0.19,"closed",0,1
"Fuchsia_hatschbachii",1,0,"closed",0,1
"Fuchsia_inflata",0.78,0.22,"closed",0,1
